Timestep    Total   Potential   Kinetic
197: -6354.846969476147 -6464.791996180254 109.94502670410681
198: -6354.846986534178 -6464.7307513793185 109.88376484514076
199: -6354.847004389919 -6464.700333126276 109.85332873635724
200: -6354.847023026282 -6464.700457506701 109.8534344804193
201: -6354.847042425664 -6464.730828044109 109.88378561844586
202: -6354.84706256997 -6464.791135974929 109.94407340495852
203: -6354.8470834406535 -6464.881060531167 110.0339770905139
204: -6354.847105018715 -6465.0002692303515 110.15316421163645
205: -6354.847127284751 -6465.148418172414 110.30129088766274
206: -6354.847150218954 -6465.325152343057 110.4780021241027
207: -6354.847173801176 -6465.530105923294 110.68293212211891
208: -6354.847198010933 -6465.762902604662 110.91570459372772
209: -6354.847222827439 -6466.023155909751 111.17593308231261
210: -6354.847248229574 -6466.310469517626 111.4632212880525
211: -6354.847274196072 -6466.624437593931 111.7771633978589
212: -6354.847300705322 -6466.964645124737 112.11734441941532
213: -6354.847327735604 -6467.330668254523 112.48334051891808
214: -6354.8473552649575 -6467.722074627077 112.87471936211944
215: -6354.84738327132 -6468.138423729588 113.29104045826851
216: -6354.847411732477 -6468.579267239034 113.73185550655785
217: -6354.847440626117 -6469.0441493708 114.19670874468378
218: -6354.847469929892 -6469.532607229021 114.6851372991283
219: -6354.847499621342 -6470.044171158128 115.19667153678638
220: -6354.847529678062 -6470.578365095613 115.73083541755098
221: -6354.847560077564 -6471.13470692506 116.28714684749627
222: -6354.847590797434 -6471.712708829716 116.8651180322816
223: -6354.847621815319 -6472.311877645745 117.46425583042623
224: -6354.847653108881 -6472.931715214984 118.08406210610326
225: -6354.847684655918 -6473.57171873702 118.72403408110256
226: -6354.847716434319 -6474.23138111996 119.38366468564047
227: -6354.847748422091 -6474.910191329768 120.0624429076771
228: -6354.847780597423 -6475.607634737858 120.75985414043458
229: -6354.847812938678 -6476.32319346648 121.47538052780237
230: -6354.847845424352 -6477.056346731687 122.20850130733454
231: -6354.847878033226 -6477.806571183776 122.95869315055
232: -6354.847910744245 -6478.5733412445015 123.72543050025646
233: -6354.847943536616 -6479.356129441249 124.50818590463325
234: -6354.847976389823 -6480.154406737634 125.30643034781154
235: -6354.848009283608 -6480.967642860316 126.11963357670851
236: -6354.848042197949 -6481.795306621827 126.94726442387768
237: -6354.848075113229 -6482.636866239381 127.78879112615152
238: -6354.8481080100455 -6483.491789648905 128.6436816388596
239: -6354.848140869369 -6484.35954481479 129.51140394542145
240: -6354.848173672502 -6485.239600034621 130.3914263621195
241: -6354.848206401065 -6486.131424238937 131.2832178378721
242: -6354.8482390370955 -6487.034487285929 132.18624824883315
243: -6354.8482715629325 -6487.948260250596 133.0999886876634
244: -6354.848303961312 -6488.87221570863 134.02391174731844
245: -6354.84833621538 -6489.805828014598 134.9574917992176
246: -6354.848368308639 -6490.748573574307 135.9002052656678
247: -6354.848400225008 -6491.699931111428 136.8515308864197
248: -6354.848431948757 -6492.659381928013 137.81094997925624
249: -6354.848463464657 -6493.626410159163 138.77794669450643
250: -6354.8484947577845 -6494.600503021193 139.75200826340867
251: -6354.848525813724 -6495.58115105396 140.7326252402355
252: -6354.848556618406 -6496.567848356526 141.7192917381201
253: -6354.848587158228 -6497.560092816749 142.7115056585207
254: -6354.848617419982 -6498.557386334259 143.70876891427758
255: -6354.848647390918 -6499.5592350371335 144.71058764621554
256: -6354.848677058657 -6500.565149491926 145.71647243326925
257: -6354.848706411317 -6501.574644907417 146.72593849609953
258: -6354.848735437359 -6502.587241331547 147.73850589418842
259: -6354.848764125743 -6503.6024638421495 148.75369971640623
260: -6354.848792465824 -6504.619842730875 149.77105026505023
261: -6354.848820447361 -6505.638913680719 150.79009323335896
262: -6354.848848060555 -6506.659217937075 151.81036987651976
263: -6354.848875296026 -6507.680302472218 152.83142717619234
264: -6354.848902144788 -6508.7017201433555 153.85281799856799
265: -6354.84892859829 -6509.723029844296 154.87410124600723
266: -6354.848954648367 -6510.743796650656 155.89484200228924
267: -6354.84898028728 -6511.7635919588 156.91461167152013
268: -6354.849005507701 -6512.781993618452 157.93298811075158
269: -6354.84903030265 -6513.7985860590115 158.949555756361
270: -6354.84905466557 -6514.812960409831 159.96390574426104
271: -6354.849078590285 -6515.8247146142785 160.9756360239936
272: -6354.849102071015 -6516.8334535378 161.98435146678426
273: -6354.849125102316 -6517.838789069944 162.98966396762808
274: -6354.849147679169 -6518.84034022065 163.99119254148144
275: -6354.849169796853 -6519.837733210495 164.98856341364137
276: -6354.849191451044 -6520.83060155544 165.98141010439576
277: -6354.849212637778 -6521.818586145804 166.96937350802622
278: -6354.849233353409 -6522.80133531967 167.95210196626167
279: -6354.849253594638 -6523.7785049308995 168.92925133626122
280: -6354.8492733584835 -6524.749758411713 169.90048505322898
281: -6354.849292642354 -6525.714766830104 170.86547418775024
282: -6354.849311443868 -6526.673208941819 171.8238974979511
283: -6354.849329761045 -6527.624771237619 172.77544147657426
284: -6354.849347592153 -6528.569147985229 173.71980039307576
285: -6354.849364935797 -6529.506041266634 174.65667633083766
286: -6354.849381790851 -6530.435161010457 175.58577921960594
287: -6354.849398156449 -6531.356225019697 176.50682686324842
288: -6354.849414032071 -6532.268958995014 177.41954496294363
289: -6354.849429417384 -6533.173096553279 178.32366713589423
290: -6354.84944431236 -6534.068379242041 179.21893492968093
291: -6354.849458717236 -6534.954556549585 180.1050978323484
292: -6354.849472632452 -6535.831385910791 180.98191327833948
293: -6354.849486058737 -6536.698632709105 181.84914665036834
294: -6354.849498997003 -6537.5560702743505 182.7065712773475
295: -6354.849511448448 -6538.403479876913 183.55396842846523
296: -6354.849523414433 -6539.240650717949 184.3911273035161
297: -6354.84953489656 -6540.0673799161505 185.21784501959033
298: -6354.849545896651 -6540.883472490869 186.0339265942187
299: -6354.849556416712 -6541.688741341786 186.83918492507416
300: -6354.849566458896 -6542.48300722523 187.6334407663335
301: -6354.849576025648 -6543.266098727439 188.41652270179117
302: -6354.849585119503 -6544.037852234328 189.18826711482498
303: -6354.8495937431735 -6544.798111898488 189.94851815531476
304: -6354.849601899598 -6545.546729603196 190.6971277035971
305: -6354.849609591845 -6546.283564923411 191.43395533156624
306: -6354.849616823113 -6547.008485084106 192.1588682609927
307: -6354.849623596805 -6547.721364915978 192.87174131917263
308: -6354.849629916395 -6548.422086808378 193.57245689198206
309: -6354.849635785581 -6549.110540660007 194.26090487442622
310: -6354.849641208129 -6549.786623826907 194.93698261877893
311: -6354.84964618794 -6550.450241068326 195.60059488038598
312: -6354.849650729093 -6551.101304490318 196.25165376122516
313: -6354.849654835698 -6551.739733486995 196.89007865129716
314: -6354.849658512032 -6552.36545467997 197.5157961679382
315: -6354.849661762489 -6552.978401855606 198.12874009311713
316: -6354.849664591509 -6553.578515900324 198.7288513088153
317: -6354.849667003694 -6554.165744734236 199.31607773054208
318: -6354.849669003667 -6554.740043242747 199.89037423907982
319: -6354.849670596216 -6555.301373206734 200.45170261051797
320: -6354.849671786166 -6555.84970323082 201.0000314446531
321: -6354.849672578416 -6556.385008670236 201.53533609181991
322: -6354.849672977964 -6556.907271556189 202.05759857822562
323: -6354.849672989892 -6557.416480519742 202.56680752985056
324: -6354.849672619287 -6557.912630714265 203.06295809497846
325: -6354.849671871364 -6558.395723736784 203.5460518654203
326: -6354.849670751373 -6558.865767547869 204.01609679649587
327: -6354.849669264613 -6559.32277639044 204.47310712582643
328: -6354.849667416447 -6559.766770707447 204.9171032909996
329: -6354.849665212272 -6560.197777058438 205.34811184616558
330: -6354.849662657537 -6560.615828035149 205.76616537761248
331: -6354.8496597577705 -6561.020962176151 206.17130241838126
332: -6354.8496565184805 -6561.413223880448 206.56356736196685
333: -6354.849652945242 -6561.792663320397 206.94301037515513
334: -6354.849649043663 -6562.159336353715 207.30968731005203
335: -6354.849644819403 -6562.513304434741 207.66365961533876
336: -6354.849640278085 -6562.854634524894 208.00499424680942
337: -6354.849635425437 -6563.18339900267 208.33376357723301
338: -6354.84963026715 -6563.499675572724 208.65004530557454
339: -6354.849624808976 -6563.803547174602 208.953922365626
340: -6354.849619056663 -6564.095101890745 209.24548283408234
341: -6354.849613015974 -6564.37443285407 209.52481983809608
342: -6354.849606692715 -6564.641638155072 209.792031462357
343: -6354.849600092676 -6564.8968207483995 210.04722065572292
344: -6354.849593221661 -6565.140088359095 210.29049513743433
345: -6354.849586085514 -6565.371553388471 210.5219673029569
346: -6354.8495786900285 -6565.591332819494 210.7417541294657
347: -6354.849571041055 -6565.79954812207 210.949977081014
348: -6354.849563144446 -6565.996325157852 211.14676201340583
349: -6354.849555006021 -6566.181794084826 211.33223907880495
350: -6354.8495466316535 -6566.35608926175 211.50654263009613
351: -6354.849538027154 -6566.519349152191 211.6698111250367
352: -6354.849529198386 -6566.671716228589 211.822187030202
353: -6354.84952015119 -6566.813336875954 211.96381672476366
354: -6354.849510891428 -6566.944361295536 212.0948504041078
355: -6354.849501424914 -6567.064943408231 212.21544198331705
356: -6354.849491757503 -6567.1752407580325 212.32574900053012
357: -6354.849481895003 -6567.275414415203 212.42593252020023
358: -6354.849471843271 -6567.365628879532 212.51615703626055
359: -6354.849461608125 -6567.446051983336 212.59659037521047
360: -6354.84945119536 -6567.516854794506 212.66740359914553
361: -6354.849440610825 -6567.578211519546 212.7287709087215
362: -6354.849429860285 -6567.630299406371 212.78086954608548
363: -6354.849418949578 -6567.673298647345 212.8238796977673
364: -6354.849407884472 -6567.707392282017 212.85798439754458
365: -6354.849396670767 -6567.7327661000545 212.88336942928748
366: -6354.849385314234 -6567.749608544026 212.9002232297929
367: -6354.849373820658 -6567.758110612267 212.9087367916091
368: -6354.84936219579 -6567.758465761641 212.90910356585164
369: -6354.849350445417 -6567.750869810447 212.90151936502937
370: -6354.849338575275 -6567.73552084114 212.88618226586448
371: -6354.849326591112 -6567.712619103236 212.86329251212356
372: -6354.849314498708 -6567.682366916161 212.83305241745379
373: -6354.849302303756 -6567.644968571985 212.7956662682289
374: -6354.84929001202 -6567.600630238427 212.75134022640694
375: -6354.849277629219 -6567.549559861614 212.70028223239558
376: -6354.849265161085 -6567.491967069018 212.64270190793312
377: -6354.849252613324 -6567.4280630723015 212.57881045897767
378: -6354.84923999168 -6567.358060570292 212.5088205786115
379: -6354.849227301868 -6567.282173651822 212.43294634995317
380: -6354.849214549567 -6567.200617698656 212.3514031490894
381: -6354.8492017405115 -6567.1136092885245 212.26440754801294
382: -6354.849188880414 -6567.021366097991 212.17217721757706
383: -6354.849175974965 -6566.92410680543 212.07493083046504
384: -6354.849163029873 -6566.8220509940475 211.972887964174
385: -6354.849150050835 -6566.715419054856 211.86626900402067
386: -6354.849137043567 -6566.604432089726 211.75529504615966
387: -6354.84912401374 -6566.4893118143755 211.6401878006357
388: -6354.849110967068 -6566.370280461519 211.52116949445127
389: -6354.84909790925 -6566.247560683928 211.39846277467768
390: -6354.849084845974 -6566.12137545757 211.27229061159582
391: -6354.849071782938 -6565.991947984822 211.14287620188375
392: -6354.849058725815 -6565.859501597672 211.01044287185726
393: -6354.849045680312 -6565.72425966108 210.87521398076856
394: -6354.8490326520905 -6565.58644547627 210.73741282417893
395: -6354.849019646858 -6565.446282184267 210.59726253740882
396: -6354.849006670285 -6565.303992669374 210.45498599908856
397: -6354.848993728037 -6565.159799462849 210.31080573481157
398: -6354.848980825774 -6565.013924646692 210.1649438209192
399: -6354.8489679691575 -6564.8665897575775 210.0176217884202
400: -6354.84895516387 -6564.718015690946 209.86906052707621
401: -6354.848942415524 -6564.568422605188 209.71948018966373
402: -6354.8489297297665 -6564.418029826211 209.56910009644412
403: -6354.848917112198 -6564.267055752054 209.418138639856
404: -6354.848904568458 -6564.115717757922 209.2668131894631
405: -6354.848892104127 -6563.964232101306 209.1153399971789
406: -6354.848879724794 -6563.812813827601 208.96393410280726
407: -6354.848867436007 -6563.66167667592 208.81280923991272
408: -6354.8488552433155 -6563.511032985391 208.66217774207476
409: -6354.8488431522255 -6563.3610936017685 208.51225044954333
410: -6354.8488311682295 -6563.21206778457 208.36323661634046
411: -6354.848819296823 -6563.064163114669 208.2153438178454
412: -6354.84880754339 -6562.917585402294 208.06877785890467
413: -6354.848795913367 -6562.772538595868 207.92374268250137
414: -6354.848784412124 -6562.629224691164 207.78044027904065
415: -6354.848773044974 -6562.48784364126 207.63907059628588
416: -6354.848761817216 -6562.348593267211 207.49983144999533
417: -6354.848750734081 -6562.211669169395 207.36291843531365
418: -6354.84873980078 -6562.077264639739 207.22852483895906
419: -6354.848729022443 -6561.94557057471 207.0968415522669
420: -6354.848718404183 -6561.816775389322 206.96805698513913
421: -6354.848707951013 -6561.691064931966 206.84235698095247
422: -6354.848697667911 -6561.568622400396 206.7199247324844
423: -6354.84868755978 -6561.449628258694 206.6009406989138
424: -6354.848677631453 -6561.334260155409 206.4855825239556
425: -6354.8486678877225 -6561.222692842904 206.3740249551807
426: -6354.848658333235 -6561.115098097828 206.26643976459326
427: -6354.8486489726165 -6561.011644643138 206.16299567052164
428: -6354.8486398104105 -6560.912498071288 206.06385826087694
429: -6354.848630851013 -6560.817820768867 205.96918991785438
430: -6354.848622098789 -6560.7277718429195 205.87914974413098
431: -6354.8486135579815 -6560.642507048607 205.79389349062544
432: -6354.84860523272 -6560.562178718603 205.71357348588262
433: -6354.848597127057 -6560.486935694204 205.63833856714723
434: -6354.848589244915 -6560.416923258101 205.56833401318573
435: -6354.848581590114 -6560.352283069041 205.5037014789266
436: -6354.848574166357 -6560.293153098327 205.44457893196983
437: -6354.848566977211 -6560.239667568252 205.3911005910415
438: -6354.8485600261665 -6560.191956892607 205.3433968664406
439: -6354.848553316506 -6560.150147619054 205.30159430254878
440: -6354.848546851432 -6560.114362373889 205.26581552245688
441: -6354.848540634021 -6560.084719808787 205.23617917476548
442: -6354.848534667175 -6560.061334549799 205.21279988262398
443: -6354.848528953678 -6560.044317148732 205.1957881950537
444: -6354.848523496153 -6560.033774036766 205.1852505406131
445: -6354.848518297073 -6560.029807480533 205.18128918346105
446: -6354.848513358759 -6560.03251554062 205.18400218186068
447: -6354.848508683405 -6560.041992032585 205.1934833491792
448: -6354.848504272984 -6560.058326490411 205.2098222174268
449: -6354.848500129368 -6560.081604132745 205.23310400337652
450: -6354.848496254232 -6560.1119058315435 205.26340957731182
451: -6354.8484926491 -6560.149308083536 205.30081543443566
452: -6354.848489315316 -6560.193882984298 205.34539366898247
453: -6354.848486254052 -6560.245698205113 205.39721195106048
454: -6354.848483466302 -6560.304816972569 205.4563335062666
455: -6354.848480952935 -6560.371298051018 205.52281709808383
456: -6354.848478714557 -6560.445195727666 205.59671701310916
457: -6354.8484767516775 -6560.526559800789 205.67808304911185
458: -6354.848475064576 -6560.615435570533 205.76696050595754
459: -6354.848473653386 -6560.711863832788 205.86339017940278
460: -6354.848472518024 -6560.815880875805 205.96740835778067
461: -6354.848471658269 -6560.92751847985 206.07904682158073
462: -6354.8484710737 -6561.046803919629 206.19833284592954
463: -6354.848470763706 -6561.173759969684 206.32528920597835
464: -6354.848470727501 -6561.308404912691 206.45993418518952
465: -6354.848470964133 -6561.45075255066 206.6022815865259
466: -6354.848471472458 -6561.600812218982 206.75234074652434
467: -6354.848472251151 -6561.758588803403 206.9101165522512
468: -6354.848473298742 -6561.924082759862 207.0756094611204
469: -6354.848474613549 -6562.097290137101 207.24881552355126
470: -6354.84847619371 -6562.278202602164 207.42972640845466
471: -6354.848478037238 -6562.46680746875 207.61832943151157
472: -6354.848480141942 -6562.6630877281605 207.81460758621836
473: -6354.848482505436 -6562.867022083106 208.01853957767062
474: -6354.848485125259 -6563.078584984301 208.23009985904287
475: -6354.848487998694 -6563.297746669426 208.4492586707319
476: -6354.8484911229125 -6563.524473205029 208.67598208211643
477: -6354.848494494932 -6563.758726530827 208.91023203589404
478: -6354.848498111584 -6564.000464506525 209.15196639494053
479: -6354.848501969576 -6564.249640961223 209.40113899164683
480: -6354.848506065498 -6564.506205745172 209.65769967967344
481: -6354.848510395719 -6564.770104783795 209.92159438807585
482: -6354.848514956548 -6565.041280134278 210.19276517773008
483: -6354.8485197441105 -6565.319670044117 210.4711503000058
484: -6354.848524754422 -6565.605209012041 210.75668425761884
485: -6354.8485299833865 -6565.897827850988 211.0492978676011
486: -6354.848535426768 -6566.197453753078 211.3489183263103
487: -6354.848541080183 -6566.504010356608 211.6554692764247
488: -6354.848546939233 -6566.817417815068 211.96887087583536
489: -6354.848552999295 -6567.137592867668 212.28903986837275
490: -6354.848559255726 -6567.464448912015 212.61588965628803
491: -6354.8485657037645 -6567.797896078175 212.94933037441
492: -6354.848572338562 -6568.137841304471 213.2892689659089
493: -6354.848579155153 -6568.48418841473 213.635609259577
494: -6354.848586148512 -6568.836838197065 213.98825204855237
495: -6354.848593313561 -6569.195688483965 214.34709517040395
