Timestep    Total   Potential   Kinetic
118: -1170.8931262409185 -1219.3813358409834 48.48820960006497
119: -1170.8931199303365 -1218.9760438022051 48.08292387186868
120: -1170.8931135999444 -1218.571632109748 47.678518509803446
121: -1170.8931072526307 -1218.1682058183455 47.275098565714934
122: -1170.8931008913567 -1217.765870165738 46.872769274381476
123: -1170.893094519148 -1217.3647305253155 46.471636006167394
124: -1170.8930881390959 -1216.9648923577886 46.07180421869276
125: -1170.8930817543542 -1216.5664611619052 45.67337940755094
126: -1170.8930753681414 -1216.1695424242505 45.276467056109155
127: -1170.8930689837298 -1215.7742415681578 44.88117258442798
128: -1170.8930626044516 -1215.3806639017894 44.48760129733764
129: -1170.8930562336873 -1214.9889145654008 44.09585833171347
130: -1170.8930498748746 -1214.5990984778648 43.70604860299016
131: -1170.8930435314915 -1214.2113202824542 43.31827675096267
132: -1170.8930372070638 -1213.825684291981 42.932647084917214
133: -1170.8930309051561 -1213.4422944332994 42.54926352814326
134: -1170.893024629375 -1213.0612541912499 42.168229561874725
135: -1170.8930183833527 -1212.682666552067 41.78964816871434
136: -1170.8930121707594 -1212.3066339463528 41.41362177559347
137: -1170.893005995288 -1211.933258191612 41.040252196324026
138: -1170.892999860654 -1211.5626404344537 40.66964057379952
139: -1170.8929937705957 -1211.194881092499 40.30188732190313
140: -1170.892987728858 -1210.8300797960426 39.93709206718452
141: -1170.8929817392038 -1210.4683353295695 39.57535359036571
142: -1170.8929758053996 -1210.1097455731394 39.21676976773975
143: -1170.8929699312137 -1209.7544074437399 38.86143751252616
144: -1170.892964120412 -1209.4024168366602 38.509452716248155
145: -1170.8929583767529 -1209.0538685669512 38.16091019019827
146: -1170.8929527039854 -1208.708856311045 37.81590360705975
147: -1170.8929471058411 -1208.367472548592 37.474525442751
148: -1170.8929415860325 -1208.029808504595 37.13686691856251
149: -1170.8929361482446 -1207.6959540918995 36.8030179436549
150: -1170.8929307961366 -1207.3659978541252 36.4730670579885
151: -1170.8929255333303 -1207.0400269090837 36.14710137575346
152: -1170.8929203634102 -1206.7181268927816 35.825206529371364
153: -1170.8929152899161 -1206.400381904054 35.50746661413802
154: -1170.8929103163407 -1206.0868744499187 35.19396413357809
155: -1170.8929054461228 -1205.7776853917035 34.88477994558071
156: -1170.8929006826447 -1205.4728938920312 34.579993209386494
157: -1170.892896029227 -1205.172577362721 34.27968133349407
158: -1170.8928914891228 -1204.8768114136785 33.983919924555664
159: -1170.8928870655154 -1204.5856698028433 33.692782737328
160: -1170.8928827615127 -1204.2992243872595 33.406341625746784
161: -1170.8928785801406 -1204.0175450753295 33.12466649518891
162: -1170.8928745243481 -1203.7406997803362 32.8478252559881
163: -1170.8928705969874 -1203.4687543752543 32.57588377826682
164: -1170.8928668008275 -1203.2017726489728 32.30890584814535
165: -1170.892863138535 -1202.9398162639245 32.046953125389635
166: -1170.8928596126802 -1202.6829447152352 31.790085102555047
167: -1170.8928562257292 -1202.4312152914122 31.538359065682997
168: -1170.8928529800453 -1202.1846830366508 31.291830056605487
169: -1170.8928498778746 -1201.9434007147838 31.05055083690923
170: -1170.8928469213604 -1201.7074187749706 30.814571853610126
171: -1170.8928441125177 -1201.476785319104 30.58394120658633
172: -1170.8928414532513 -1201.2515460710658 30.358704617814517
173: -1170.8928389453429 -1201.0317443477961 30.138905402453354
174: -1170.892836590446 -1200.8174210322602 29.924584441814225
175: -1170.892834390092 -1200.6086145483484 29.715780158256504
176: -1170.892832345684 -1200.4053608377267 29.5125284920428
177: -1170.8928304584879 -1200.2076933386738 29.314862880186066
178: -1170.892828729646 -1200.0156429669635 29.122814237317503
179: -1170.8928271601594 -1199.8292380987607 28.936410938601387
180: -1170.8928257508999 -1199.6485045556199 28.75567880472009
181: -1170.8928245025984 -1199.4734655915472 28.58064108894879
182: -1170.892823415852 -1199.304141882189 28.41131846633704
183: -1170.8928224911156 -1199.1405515161262 28.247729025010525
184: -1170.8928217287112 -1198.9827099883146 28.08988825960352
185: -1170.892821128816 -1198.8306301956452 27.937809066829157
186: -1170.8928206914734 -1198.6843224346649 27.79150174319151
187: -1170.8928204165861 -1198.543794401426 27.650973984840014
188: -1170.892820303918 -1198.4090511934817 27.516230889563808
189: -1170.8928203530975 -1198.2800953140177 27.38727496092026
190: -1170.8928205636137 -1198.1569266781025 27.264106114488776
191: -1170.8928209348205 -1198.039542621058 27.146721686237406
192: -1170.8928214659381 -1197.9279379089257 27.035116442987594
193: -1170.892822156054 -1197.8221047510124 26.929282594958206
194: -1170.8928230041204 -1197.722032814488 26.829209810367775
195: -1170.8928240089642 -1197.6277092410348 26.734885232070578
196: -1170.892825169281 -1197.5391186654801 26.646293496199224
197: -1170.8928264836445 -1197.4562432364282 26.56341675278362
198: -1170.8928279505003 -1197.379062638814 26.486234688313775
199: -1170.8928295681765 -1197.3075541183869 26.414724550210494
200: -1170.892831334883 -1197.2416925080493 26.348861173166135
201: -1170.892833248714 -1197.1814502560287 26.288617007314876
202: -1170.8928353076476 -1197.1267974558368 26.233962148189217
203: -1170.8928375095604 -1197.0777018779784 26.18486436841784
204: -1170.8928398522164 -1197.0341290033334 26.14128915111704
205: -1170.89284233328 -1196.9960420582065 26.103199724926423
206: -1170.8928449503173 -1196.9634020509545 26.070557100637302
207: -1170.8928477007978 -1196.9361678101586 26.04332010936076
208: -1170.8928505820982 -1196.9142960242784 26.02144544218019
209: -1170.8928535915097 -1196.8977412827414 26.004887691231698
210: -1170.892856726239 -1196.8864561183934 25.993599392154447
211: -1170.8928599834123 -1196.8803910512645 25.987531067852153
212: -1170.8928633600808 -1196.879494633585 25.9866312735042
213: -1170.8928668532228 -1196.8837134959886 25.990846642765682
214: -1170.8928704597504 -1196.892992394844 26.000121935093542
215: -1170.8928741765114 -1196.907274260647 26.014400084135584
216: -1170.892878000296 -1196.9265002474144 26.033622247118423
217: -1170.8928819278372 -1196.950609783007 26.057727855169876
218: -1170.8928859558196 -1196.9795406203305 26.086654664510892
219: -1170.8928900808812 -1197.0132288893333 26.120338808452033
220: -1170.8928942996163 -1197.0516091497452 26.158714850128938
221: -1170.8928986085848 -1197.0946144444965 26.201715835911756
222: -1170.892903004309 -1197.1421763537319 26.249273349422893
223: -1170.892907483287 -1197.1942250493855 26.30131756609851
224: -1170.8929120419875 -1197.2506893502164 26.35777730822887
225: -1170.8929166768608 -1197.3114967772738 26.418580100413052
226: -1170.8929213843417 -1197.3765736097064 26.483652225364796
227: -1170.8929261608482 -1197.4458449408544 26.5529187800062
228: -1170.8929310027943 -1197.519234734581 26.626303731786663
229: -1170.8929359065844 -1197.5966658817508 26.703729975166414
230: -1170.8929408686288 -1197.6780602568322 26.785119388203306
231: -1170.892945885336 -1197.7633387745202 26.87039288918404
232: -1170.892950953123 -1197.8524214463641 26.959470493241042
233: -1170.8929560684157 -1197.945227437314 27.052271368898236
234: -1170.8929612276577 -1198.0416751221474 27.1487138944896
235: -1170.8929664273035 -1198.1416821416994 27.248715714396013
236: -1170.8929716638347 -1198.245165458882 27.352193795047295
237: -1170.892976933753 -1198.3520414143911 27.459064480638023
238: -1170.8929822335906 -1198.4622257820972 27.569243548506535
239: -1170.8929875599054 -1198.5756338240344 27.682646264128962
240: -1170.892992909294 -1198.692180344975 27.79918743568109
241: -1170.892998278382 -1198.8117797465052 27.918781468123033
242: -1170.89300366384 -1198.934346080603 28.04134241676288
243: -1170.893009062375 -1199.0597931026323 28.166784040257287
244: -1170.893014470742 -1199.1880343237517 28.29501985300966
245: -1170.8930198857354 -1199.3189830626618 28.42596317692645
246: -1170.893025304204 -1199.4525524966998 28.55952719249591
247: -1170.8930307230446 -1199.5886557121987 28.695624989154005
248: -1170.893036139206 -1199.7272057541106 28.834169614904653
249: -1170.8930415496895 -1199.8681156748528 28.97507412516323
250: -1170.8930469515547 -1200.0112985823484 29.118251630793722
251: -1170.8930523419162 -1200.1566676872285 29.26361534531215
252: -1170.89305771795 -1200.3041363491802 29.411078631230282
253: -1170.8930630768891 -1200.453618122405 29.560555045516022
254: -1170.893068416031 -1200.6050268001784 29.711958384147554
255: -1170.8930737327337 -1200.7582764584754 29.865202725741653
256: -1170.8930790244185 -1200.913281498655 30.020202474236374
257: -1170.893084288573 -1201.069956689185 30.17687240061201
258: -1170.8930895227495 -1201.2282172063835 30.33512768363408
259: -1170.8930947245656 -1201.3879786741709 30.494883949605377
260: -1170.8930998917053 -1201.5491572028193 30.656057311113923
261: -1170.8931050219205 -1201.7116694266879 30.81856440476746
262: -1170.893110113031 -1201.8754325409354 30.982322427904357
263: -1170.8931151629233 -1202.0403643371972 31.14724917427384
264: -1170.8931201695518 -1202.2063832382314 31.313263068679667
265: -1170.89312513094 -1202.373408331522 31.480283200581994
266: -1170.8931300451798 -1202.5413594018344 31.648229356654646
267: -1170.8931349104287 -1202.710156962724 31.81702205229536
268: -1170.893139724915 -1202.879722287004 31.986582562088852
269: -1170.8931444869334 -1203.0499774361558 32.15683294922257
270: -1170.8931491948472 -1203.2208452887046 32.327696093857384
271: -1170.8931538470854 -1203.392249567541 32.499095720455685
272: -1170.8931584421427 -1203.564114866214 32.67095642407117
273: -1170.893162978585 -1203.73636667419 32.843203695605084
274: -1170.8931674550365 -1203.9089314010714 33.0157639460349
275: -1170.893171870194 -1204.0817363998165 33.188564529622425
276: -1170.8931762228108 -1204.2547099889202 33.36153376610944
277: -1170.893180511712 -1204.4277814736206 33.534600961908666
278: -1170.8931847357812 -1204.600881166082 33.70769643030076
279: -1170.8931888939626 -1204.7739404046092 33.88075151064657
280: -1170.8931929852642 -1204.9468915718905 34.05369858662621
281: -1170.893197008756 -1205.1196681122722 34.226471103516126
282: -1170.8932009635644 -1205.2922045480811 34.399003584516706
283: -1170.8932048488746 -1205.4644364950177 34.5712316461431
284: -1170.893208663931 -1205.6363006766237 34.74309201269253
285: -1170.8932124080336 -1205.8077349378357 34.91452252980209
286: -1170.893216080538 -1205.9786782576489 35.085462177111005
287: -1170.8932196808546 -1206.1490707608968 35.25585108004226
288: -1170.8932232084458 -1206.3188537291644 35.42563052071866
289: -1170.8932266628285 -1206.487969610857 35.594742948028326
290: -1170.8932300435695 -1206.6563620304253 35.76313198685582
291: -1170.8932333502846 -1206.823975796779 35.93074244649427
292: -1170.8932365826417 -1206.990756910897 36.09752032825521
293: -1170.893239740355 -1207.1566525726464 36.263412832291465
294: -1170.8932428231826 -1207.321611186834 36.42836836365127
295: -1170.8932458309332 -1207.4855823685111 36.592336537577964
296: -1170.8932487634556 -1207.6485169475297 36.755268184074126
297: -1170.893251620644 -1207.8103669723894 36.91711535174549
298: -1170.8932544024346 -1207.9710857133764 37.07783131094185
299: -1170.8932571088033 -1208.1306276650155 37.23737055621233
300: -1170.8932597397688 -1208.2889485478597 37.39568880809084
301: -1170.8932622953848 -1208.4460053096143 37.55274301422935
302: -1170.8932647757456 -1208.6017561256408 37.70849134989531
303: -1170.8932671809794 -1208.7561603988295 37.86289321785011
304: -1170.8932695112526 -1208.9091787588775 38.01590924762485
305: -1170.8932717667642 -1209.0607730609747 38.1675012942105
306: -1170.8932739477448 -1209.2109063839227 38.31763243617794
307: -1170.8932760544612 -1209.3595430277064 38.46626697324509
308: -1170.8932780872076 -1209.506648510514 38.613370423306385
309: -1170.8932800463097 -1209.6521895652504 38.75890951894081
310: -1170.8932819321221 -1209.7961341355367 38.902852203414525
311: -1170.8932837450282 -1209.9384513712214 39.04516762619315
312: -1170.8932854854365 -1210.0791116234157 39.18582613797923
313: -1170.8932871537843 -1210.2180864390743 39.32479928529016
314: -1170.89328875053 -1210.3553485551213 39.46205980459133
315: -1170.8932902761592 -1210.4908718921583 39.59758161599922
316: -1170.8932917311802 -1210.6246315477492 39.731339816569154
317: -1170.893293116123 -1210.7566037893043 39.86331067318133
318: -1170.8932944315382 -1210.8867660465783 39.993471615040185
319: -1170.893295677999 -1211.0150969037986 40.12180122579961
320: -1170.8932968560966 -1211.1415760914253 40.24827923532865
321: -1170.8932979664412 -1211.2661844775714 40.372886511130226
322: -1170.8932990096607 -1211.3889040590868 40.49560504942613
323: -1170.8932999864003 -1211.5097179523214 40.61641796592098
324: -1170.8933008973213 -1211.6286103835796 40.73530948625828
325: -1170.8933017431032 -1211.7455666792823 40.85226493617921
326: -1170.8933025244366 -1211.8605732558349 40.9672707313983
327: -1170.8933032420277 -1211.9736176092335 41.080314367205844
328: -1170.8933038965972 -1212.084688304407 41.191384407809814
329: -1170.8933044888759 -1212.1937749643032 41.30047047542729
330: -1170.8933050196094 -1212.3008682587476 41.40756323913813
331: -1170.893305489554 -1212.4059598930633 41.51265440350922
332: -1170.8933058994744 -1212.5090425964768 41.61573669700233
333: -1170.893306250149 -1212.6101101103222 41.716803860173194
334: -1170.8933065423614 -1212.7091571760357 41.81585063367429
335: -1170.8933067769099 -1212.8061795229787 41.912872746068906
336: -1170.893306954596 -1212.9011738560632 42.00786690146708
337: -1170.8933070762314 -1212.994137843224 42.10083076699275
338: -1170.8933071426336 -1213.0850701027236 42.191762960089996
339: -1170.8933071546285 -1213.1739701903068 42.28066303567825
340: -1170.8933071130466 -1213.2608385862113 42.367531473164654
341: -1170.8933070187254 -1213.3456766820468 42.45236966332133
342: -1170.8933068725078 -1213.4284867675435 42.53517989503567
343: -1170.8933066752402 -1213.5092720171829 42.61596534194277
344: -1170.8933064277744 -1213.5880364767197 42.69473004894533
345: -1170.8933061309656 -1213.6647850495956 42.77147891863011
346: -1170.893305785673 -1213.7395234832604 42.84621769758738
347: -1170.8933053927576 -1213.8122583553982 42.918952962640645
348: -1170.8933049530856 -1213.882997060078 42.989692106992486
349: -1170.8933044675214 -1213.9517477938157 43.05844332629424
350: -1170.8933039369374 -1214.018519541582 43.12521560464471
351: -1170.8933033622036 -1214.0833220627283 43.19001870052457
352: -1170.893302744191 -1214.1461658768633 43.252863132672346
353: -1170.893302083772 -1214.207062249679 43.313760165907
354: -1170.893301381823 -1214.2660231787268 43.372721796903825
355: -1170.8933006392165 -1214.3230613791443 43.42976073992772
356: -1170.893299856827 -1214.3781902693565 43.48489041252946
357: -1170.8932990355304 -1214.4314239567407 43.53812492121024
358: -1170.893298176199 -1214.4827772232577 43.589479047058546
359: -1170.893297279705 -1214.53226551107 43.638968231364906
360: -1170.8932963469256 -1214.5799049081431 43.68660856121754
361: -1170.8932953787273 -1214.6257121338122 43.73241675508478
362: -1170.893294375983 -1214.66970452437 43.77641014838705
363: -1170.89329333956 -1214.7119000186235 43.81860667906347
364: -1170.8932922703273 -1214.7523171434632 43.859024873135866
365: -1170.893291169147 -1214.7909749994212 43.89768383027431
366: -1170.8932900368848 -1214.827893246253 43.93460320936842
367: -1170.8932888743998 -1214.863092088506 43.96980321410612
368: -1170.8932876825509 -1214.8965922611164 44.00330457856548
369: -1170.8932864621968 -1214.928415015017 44.03512855282018
370: -1170.893285214187 -1214.9585821027513 44.0652968885642
371: -1170.893283939375 -1214.9871157641314 44.09383182475644
372: -1170.8932826386085 -1215.0140387118988 44.120756073290224
373: -1170.8932813127303 -1215.0393741174187 44.1460928046883
374: -1170.8932799625823 -1215.0631455964103 44.16986563382804
375: -1170.8932785890036 -1215.0853771947016 44.192098605698014
376: -1170.893277192828 -1215.1060933740168 44.21281618118893
377: -1170.8932757748887 -1215.1253189978102 44.23204322292152
378: -1170.893274336014 -1215.1430793171276 44.24980498111367
379: -1170.893272877023 -1215.159399956512 44.26612707948908
380: -1170.8932713987401 -1215.1743068999697 44.281035501229546
381: -1170.8932699019806 -1215.1878264769541 44.29455657497353
382: -1170.8932683875585 -1215.1999853484215 44.306716960862985
383: -1170.8932668562795 -1215.21081049292 44.31754363664052
384: -1170.8932653089478 -1215.220329192747 44.3270638837992
385: -1170.8932637463658 -1215.2285690201527 44.33530527378687
386: -1170.893262169326 -1215.2355578235938 44.342295654267915
387: -1170.8932605786226 -1215.2413237140656 44.34806313544295
388: -1170.8932589750395 -1215.24589505147 44.35263607643031
389: -1170.8932573593595 -1215.2493004310702 44.35604307171061
390: -1170.8932557323599 -1215.2515686699958 44.35831293763586
391: -1170.893254094814 -1215.2527287938206 44.35947469900661
392: -1170.8932524474876 -1215.2528100232057 44.359557575718114
393: -1170.8932507911443 -1215.251841760622 44.35859096947785
394: -1170.893249126543 -1215.2498535771404 44.356604450597445
395: -1170.8932474544317 -1215.2468751992913 44.35362774485946
396: -1170.8932457755614 -1215.2429364960242 44.34969072046275
397: -1170.8932440906729 -1215.2380674657209 44.344823375047966
398: -1170.8932424005022 -1215.2322982233072 44.339055822805065
399: -1170.8932407057798 -1215.2256589874455 44.33241828166577
400: -1170.8932390072305 -1215.2181800678131 44.324941060582766
401: -1170.893237305572 -1215.2098918524696 44.316654546897624
402: -1170.893235601521 -1215.2008247953215 44.30758919380064
403: -1170.8932338957816 -1215.1910094036655 44.297775507883856
404: -1170.893232189057 -1215.180476225847 44.28724403679006
405: -1170.8932304820398 -1215.1692558389998 44.27602535695992
406: -1170.8932287754205 -1215.1573788369003 44.26415006147974
407: -1170.8932270698808 -1215.1448758179124 44.25164874803167
408: -1170.8932253660964 -1215.1317773730455 44.238552006949135
409: -1170.8932236647363 -1215.1181140741155 44.224890409379235
410: -1170.8932219664623 -1215.1039164620174 44.21069449555507
411: -1170.8932202719302 -1215.0892150351092 44.19599476317897
412: -1170.8932185817878 -1215.0740402377082 44.1808216559205
413: -1170.8932168966767 -1215.0584224487056 44.165205552028986
414: -1170.893215217231 -1215.042391970297 44.149176753065966
415: -1170.8932135440784 -1215.0259790168338 44.13276547275547
416: -1170.893211877837 -1215.009213703795 44.11600182595791
417: -1170.8932102191202 -1214.992126036887 44.098915817766766
418: -1170.8932085685335 -1214.9747459012647 44.08153733273123
419: -1170.893206926673 -1214.9571030508787 44.06389612420581
420: -1170.8932052941277 -1214.9392270979567 44.04602180382899
421: -1170.8932036714796 -1214.9211475026113 44.02794383113184
422: -1170.8932020593052 -1214.9028935625838 44.00969150327875
423: -1170.8932004581675 -1214.8844944031077 43.99129394494025
424: -1170.8931988686277 -1214.8659789669282 43.9727800983005
425: -1170.8931972912364 -1214.8473760044358 43.95417871319937
426: -1170.8931957265374 -1214.8287140639477 43.93551833741019
427: -1170.8931941750618 -1214.8100214821159 43.916827307054064
428: -1170.8931926373425 -1214.7913263744936 43.89813373715097
429: -1170.8931911138968 -1214.772656626205 43.879465512308094
430: -1170.8931896052368 -1214.7540398827825 43.86085027754571
431: -1170.8931881118665 -1214.735503541127 43.84231542926053
432: -1170.8931866342818 -1214.717074740608 43.82388810632608
433: -1170.8931851729744 -1214.698780354305 43.80559518133047
434: -1170.8931837284233 -1214.6806469803735 43.78746325195013
435: -1170.893182301105 -1214.662700933565 43.76951863245998
436: -1170.8931808914838 -1214.6449682368618 43.75178734537808
437: -1170.8931795000203 -1214.6274746132644 43.73429511324417
438: -1170.8931781271674 -1214.6102454776992 43.71706735053178
439: -1170.893176773369 -1214.5933059290596 43.70012915569062
440: -1170.8931754390671 -1214.5766807423872 43.68350530332001
441: -1170.8931741246906 -1214.5603943611604 43.667220236469845
442: -1170.8931728306663 -1214.5444708897353 43.651298059068935
443: -1170.8931715574145 -1214.5289340858913 43.635762528476825
444: -1170.893170305345 -1214.5138073535047 43.620637048159665
445: -1170.893169074867 -1214.4991137353525 43.605944660485434
446: -1170.8931678663816 -1214.4848759060196 43.591708039637865
447: -1170.8931666802832 -1214.4711161649295 43.57794948464636
448: -1170.8931655169622 -1214.4578564294916 43.56469091252944
449: -1170.8931643768021 -1214.4451182283512 43.55195385154907
450: -1170.8931632601852 -1214.4329226947589 43.539759434573725
451: -1170.8931621674835 -1214.4212905600316 43.52812839254796
452: -1170.893161099068 -1214.4102421471332 43.51708104806506
453: -1170.893160055304 -1214.3997973643447 43.506637309040876
454: -1170.893159036553 -1214.3899756990397 43.49681666248663
455: -1170.8931580431708 -1214.3807962115488 43.487638168377956
456: -1170.8931570755117 -1214.372277529129 43.479120453617384
457: -1170.893156133924 -1214.3644378400131 43.471281706089044
458: -1170.8931552187537 -1214.3572948875562 43.46413966880256
459: -1170.8931543303408 -1214.3508659644656 43.457711634124735
460: -1170.893153469026 -1214.3451679071225 43.45201443809657
461: -1170.8931526351423 -1214.3402170899772 43.44706445483481
462: -1170.8931518290233 -1214.3360294200388 43.44287759101556
463: -1170.8931510509967 -1214.332620331436 43.43946928043921
464: -1170.8931503013882 -1214.3300047800644 43.43685447867622
465: -1170.8931495805211 -1214.3281972383127 43.43504765779147
466: -1170.893148888715 -1214.327211689863 43.434062801148016
467: -1170.8931482262853 -1214.3270616245752 43.43391339828992
468: -1170.8931475935462 -1214.3277600334493 43.434612439903155
469: -1170.893146990808 -1214.3293194036644 43.43617241285637
470: -1170.8931464183809 -1214.331751713702 43.4386052953212
471: -1170.8931458765644 -1214.3350684285385 43.441922551974166
