Timestep    Total   Potential   Kinetic
2125: -623.3911822473227 -649.2028940164349 25.81171176911216
2126: -623.3911828366885 -649.2332991067985 25.84211627011012
2127: -623.391183426506 -649.2638032665917 25.87261984008567
2128: -623.3911840165667 -649.2943973846584 25.9032133680916
2129: -623.3911846066607 -649.3250723492647 25.933887742604067
2130: -623.3911851965745 -649.3558190517014 25.9646338551269
2131: -623.3911857860955 -649.3866283899081 25.995442603812492
2132: -623.3911863750088 -649.417491272107 26.0263048970981
2133: -623.3911869630975 -649.4483986204534 26.057211657355865
2134: -623.3911875501456 -649.4793413747011 26.08815382455559
2135: -623.3911881359331 -649.510310495871 26.11912235993783
2136: -623.3911887202412 -649.5412969699377 26.150108249696437
2137: -623.3911893028487 -649.5722918115171 26.18110250866837
2138: -623.3911898835356 -649.6032860675643 26.212096184028667
2139: -623.3911904620792 -649.6342708210684 26.243080358989207
2140: -623.3911910382574 -649.6652371947561 26.274046156498656
2141: -623.3911916118468 -649.6961763547888 26.304984742941993
2142: -623.3911921826253 -649.727079514462 26.335887331836755
2143: -623.3911927503688 -649.7579379378932 26.366745187524455
2144: -623.3911933148552 -649.7887429437092 26.397549628854023
2145: -623.3911938758612 -649.8194859087168 26.42829203285568
2146: -623.391194433164 -649.8501582715656 26.458963838401736
2147: -623.3911949865419 -649.8807515363947 26.489556549852693
2148: -623.3911955357742 -649.9112572764594 26.520061740685236
2149: -623.3911960806404 -649.9416671377403 26.550471057099944
2150: -623.3911966209203 -649.9719728425257 26.58077622160547
2151: -623.3911971563972 -650.002166192974 26.61096903657675
2152: -623.3911976868548 -650.0322390746389 26.641041387784224
2153: -623.3911982120773 -650.0621834599683 26.670985247891053
2154: -623.3911987318522 -650.0919914117677 26.700792679915462
2155: -623.3911992459697 -650.1216550866251 26.730455840655345
2156: -623.3911997542193 -650.1511667382912 26.75996698407189
2157: -623.3912002563959 -650.1805187210252 26.789318464629318
2158: -623.3912007522964 -650.2097034928842 26.818502740587697
2159: -623.3912012417198 -650.2387136189656 26.84751237724573
2160: -623.3912017244687 -650.2675417745993 26.876340050130555
2161: -623.3912022003491 -650.2961807484803 26.904978548131222
2162: -623.3912026691696 -650.324623445743 26.93342077657333
2163: -623.3912031307439 -650.3528628909751 26.961659760231157
2164: -623.3912035848884 -650.3808922311633 26.989688646274875
2165: -623.3912040314246 -650.408704738574 27.01750070714938
2166: -623.3912044701768 -650.436293813559 27.045089343382184
2167: -623.3912049009759 -650.4636529872932 27.072448086317287
2168: -623.3912053236554 -650.4907759244275 27.09957060077204
2169: -623.3912057380553 -650.5176564256699 27.126450687614604
2170: -623.3912061440192 -650.5442884302782 27.153082286259018
2171: -623.3912065413974 -650.5706660184724 27.179459477074953
2172: -623.3912069300445 -650.5967834137546 27.205576483710047
2173: -623.3912073098206 -650.6226349851427 27.231427675322028
2174: -623.3912076805926 -650.6482152493109 27.257007568718276
2175: -623.3912080422325 -650.6735188726326 27.282310830400096
2176: -623.3912083946188 -650.6985406731291 27.307332278510263
2177: -623.3912087376352 -650.7232756223158 27.33206688468055
2178: -623.3912090711735 -650.7477188469518 27.356509775778203
2179: -623.3912093951305 -650.7718656306793 27.380656235548724
2180: -623.3912097094101 -650.7957114155633 27.404501706153276
2181: -623.3912100139221 -650.8192518035213 27.428041789599153
2182: -623.3912103085859 -650.8424825576471 27.45127224906124
2183: -623.3912105933236 -650.8653996034171 27.47418901009345
2184: -623.3912108680685 -650.8879990297966 27.496788161728105
2185: -623.3912111327579 -650.9102770902207 27.51906595746272
2186: -623.3912113873383 -650.9322302034706 27.541018816132258
2187: -623.3912116317622 -650.9538549544285 27.562643322666336
2188: -623.3912118659903 -650.9751480947205 27.583936228730185
2189: -623.3912120899897 -650.9961065432384 27.604894453248658
2190: -623.3912123037368 -651.0167273865494 27.625515082812676
2191: -623.3912125072142 -651.0370078791815 27.645795371967374
2192: -623.3912127004111 -651.0569454437928 27.66573274338164
2193: -623.3912128833252 -651.0765376712241 27.685324787898807
2194: -623.3912130559632 -651.0957823204316 27.70456926446827
2195: -623.3912132183367 -651.1146773182945 27.723464099957827
2196: -623.3912133704674 -651.1332207593146 27.74200738884715
2197: -623.3912135123826 -651.151410905185 27.76019739280238
2198: -623.3912136441177 -651.1692461842498 27.778032540132134
2199: -623.3912137657163 -651.1867251908418 27.795511425125483
2200: -623.3912138772286 -651.203846684501 27.81263280727239
2201: -623.391213978712 -651.2206095890796 27.829395610367552
2202: -623.3912140702332 -651.2370129917311 27.84579892149794
2203: -623.391214151864 -651.2530561417794 27.861841989915444
2204: -623.3912142236846 -651.2687384494801 27.877524225795465
2205: -623.3912142857819 -651.2840594846643 27.8928451988825
2206: -623.3912143382502 -651.2990189752744 27.907804637024245
2207: -623.3912143811912 -651.3136168057864 27.922402424595212
2208: -623.3912144147129 -651.3278530155245 27.936638600811673
2209: -623.3912144389296 -651.3417277968689 27.950513357939254
2210: -623.3912144539646 -651.3552414933597 27.96402703939506
2211: -623.3912144599451 -651.3683945976909 27.977180137745755
2212: -623.3912144570065 -651.3811877496105 27.989973292603917
2213: -623.3912144452898 -651.3936217337141 28.002407288424223
2214: -623.3912144249429 -651.4056974771447 28.014483052201815
2215: -623.3912143961192 -651.4174160471938 28.02620165107466
2216: -623.3912143589782 -651.4287786488107 28.037564289832545
2217: -623.3912143136859 -651.4397866220205 28.048572308334602
2218: -623.3912142604123 -651.4504414392503 28.059227178838047
2219: -623.3912141993351 -651.4607447025758 28.0695305032407
2220: -623.3912141306356 -651.4706981408749 28.079484010239245
2221: -623.3912140545009 -651.4803036069078 28.089089552406932
2222: -623.3912139711235 -651.4895630743159 28.09834910319235
2223: -623.3912138807 -651.498478634543 28.107264753842927
2224: -623.3912137834317 -651.5070524936872 28.115838710255495
2225: -623.3912136795249 -651.5152869692823 28.124073289757437
2226: -623.39121356919 -651.5231844870108 28.131970917820777
2227: -623.3912134526404 -651.5307475773535 28.139534124713094
2228: -623.3912133300946 -651.5379788721826 28.146765542088016
2229: -623.3912132017749 -651.5448811012935 28.153667899518613
2230: -623.3912130679049 -651.5514570888824 28.160244020977476
2231: -623.3912129287136 -651.5577097499798 28.16649682126622
2232: -623.3912127844321 -651.563642086831 28.172429302398825
2233: -623.3912126352941 -651.569257185236 28.17804454994183
2234: -623.3912124815353 -651.5745582108505 28.183345729315207
2235: -623.3912123233953 -651.5795484054531 28.188336082057866
2236: -623.3912121611132 -651.5842310831748 28.1930189220616
2237: -623.3912119949315 -651.5886096267091 28.197397631777577
2238: -623.3912118250937 -651.5926874834927 28.20147565839893
2239: -623.3912116518443 -651.5964681618688 28.205256510024466
2240: -623.3912114754285 -651.5999552272351 28.208743751806622
2241: -623.3912112960932 -651.6031522981824 28.21194100208924
2242: -623.3912111140834 -651.6060630426217 28.21485192853831
2243: -623.3912109296461 -651.6086911739172 28.217480244271083
2244: -623.3912107430269 -651.6110404470148 28.219829703987873
2245: -623.391210554472 -651.6131146545829 28.221904100110926
2246: -623.3912103642236 -651.6149176231592 28.223707258935487
2247: -623.391210172527 -651.6164532093247 28.225243036797735
2248: -623.3912099796225 -651.6177252958871 28.226515316264525
2249: -623.3912097857503 -651.6187377881001 28.227528002349764
2250: -623.3912095911472 -651.6194946099101 28.228285018762904
2251: -623.391209396048 -651.6199997002421 28.228790304194202
2252: -623.3912092006843 -651.6202570093267 28.229047808642356
2253: -623.3912090052843 -651.6202704950737 28.229061489789437
2254: -623.391208810073 -651.6200441195018 28.22883530942885
2255: -623.39120861527 -651.6195818452214 28.228373229951394
2256: -623.391208421094 -651.618887631989 28.22767921089495
2257: -623.3912082277541 -651.6179654333175 28.226757205563448
2258: -623.3912080354571 -651.6168191931774 28.22561115772029
2259: -623.3912078444046 -651.6154528427667 28.224244998362146
2260: -623.3912076547904 -651.6138702973689 28.222662642578488
2261: -623.3912074668043 -651.6120754533066 28.220867986502295
2262: -623.3912072806271 -651.610072184985 28.21886490435788
2263: -623.3912070964357 -651.6078643420468 28.216657245611145
2264: -623.3912069143954 -651.6054557466231 28.214248832227703
2265: -623.3912067346675 -651.6028501907122 28.211643456044612
2266: -623.3912065574037 -651.6000514336649 28.208844876261168
2267: -623.3912063827465 -651.5970631998005 28.20585681705387
2268: -623.3912062108311 -651.5938891761523 28.202682965321156
2269: -623.3912060417829 -651.590533010346 28.199326968563135
2270: -623.3912058757173 -651.5869983086185 28.195792432901175
2271: -623.3912057127397 -651.5832886339825 28.192082921242804
2272: -623.3912055529461 -651.5794075045424 28.18820195159633
2273: -623.391205396422 -651.5753583919621 28.184152995540135
2274: -623.3912052432419 -651.5711447200932 28.179939476851384
2275: -623.3912050934684 -651.5667698637666 28.175564770298145
2276: -623.3912049471542 -651.5622371477534 28.171032200599278
2277: -623.3912048043384 -651.5575498458945 28.166345041556113
2278: -623.3912046650509 -651.5527111804104 28.161506515359516
2279: -623.3912045293067 -651.5477243213826 28.156519792075834
2280: -623.3912043971102 -651.5425923864251 28.151387989314863
2281: -623.3912042684535 -651.5373184405364 28.14611417208286
2282: -623.3912041433146 -651.5319054961375 28.14070135282296
2283: -623.3912040216599 -651.5263565133052 28.135152491645414
2284: -623.3912039034425 -651.520674400192 28.129470496749512
2285: -623.3912037886022 -651.5148620136408 28.123658225038653
2286: -623.3912036770656 -651.5089221599956 28.117718482929895
2287: -623.3912035687478 -651.5028575961061 28.111654027358373
2288: -623.3912034635488 -651.496671030526 28.10546756697732
2289: -623.3912033613552 -651.4903651249086 28.09916176355344
2290: -623.3912032620432 -651.4839424956 28.092739233556856
2291: -623.3912031654728 -651.4774057154178 28.08620254994505
2292: -623.3912030714936 -651.4707573156325 28.079554244138887
2293: -623.391202979941 -651.46399978813 28.072796808188986
2294: -623.3912028906386 -651.4571355877684 28.06593269712986
2295: -623.3912028033968 -651.4501671349155 28.05896433151871
2296: -623.3912027180161 -651.4430968181716 28.051894100155607
2297: -623.3912026342814 -651.4359269972621 28.044724362980634
2298: -623.3912025519701 -651.4286600061137 28.037457454143553
2299: -623.3912024708461 -651.421298156087 28.030095685240845
2300: -623.3912023906629 -651.4138437393771 28.022641348714128
2301: -623.3912023111656 -651.4062990325696 28.015096721403996
2302: -623.3912022320862 -651.3986663003383 28.00746406825207
2303: -623.3912021531504 -651.3909477992943 27.9997456461439
2304: -623.3912020740738 -651.3831457819585 27.99194370788473
2305: -623.3912019945642 -651.3752625008638 27.984060506299507
2306: -623.3912019143221 -651.3673002127699 27.976098298447834
2307: -623.3912018330408 -651.359261182985 27.968059349944234
2308: -623.391201750409 -651.3511476897825 27.959945939373444
2309: -623.3912016661075 -651.3429620288972 27.95176036278972
2310: -623.3912015798142 -651.3347065181031 27.943504938288903
2311: -623.3912014912034 -651.3263835018447 27.935182010641217
2312: -623.3912013999462 -651.3179953559187 27.92679395597243
2313: -623.3912013057113 -651.3095444921918 27.918343186480403
2314: -623.3912012081677 -651.3010333633412 27.909832155173508
2315: -623.3912011069818 -651.2924644675991 27.901263360617197
2316: -623.3912010018238 -651.283840353498 27.89263935167424
2317: -623.3912008923636 -651.2751636245875 27.883962732223967
2318: -623.3912007782748 -651.2664369441202 27.875236165845372
2319: -623.391200659236 -651.2576630396848 27.86646238044871
2320: -623.391200534929 -651.2488447077685 27.857644172839485
2321: -623.391200405042 -651.239984818241 27.848784413199002
2322: -623.3912002692724 -651.2310863187375 27.83988604946516
2323: -623.3912001273244 -651.222152238921 27.83095211159659
2324: -623.3911999789109 -651.2131856946148 27.821985715703892
2325: -623.3911998237566 -651.2041898917871 27.812990068030558
2326: -623.3911996615991 -651.1951681303661 27.803968468767078
2327: -623.3911994921864 -651.1861238078674 27.79492431568099
2328: -623.3911993152822 -651.1770604228282 27.78586110754599
2329: -623.3911991306652 -651.1679815780183 27.776782447353128
2330: -623.39119893813 -651.1588909834173 27.76769204528736
2331: -623.3911987374898 -651.1497924589426 27.758593721452712
2332: -623.3911985285748 -651.1406899369047 27.749491408329895
2333: -623.3911983112353 -651.1315874641851 27.74038915294991
2334: -623.3911980853438 -651.1224892041122 27.731291118768326
2335: -623.3911978507919 -651.1133994380164 27.72220158722453
2336: -623.3911976074957 -651.1043225664669 27.71312495897121
2337: -623.3911973553944 -651.0952631101544 27.70406575475994
2338: -623.3911970944524 -651.0862257104211 27.695028615968674
2339: -623.3911968246573 -651.077215129416 27.68601830475867
2340: -623.3911965460256 -651.0682362498737 27.67703970384813
2341: -623.3911962585995 -651.0592940744906 27.668097815891088
2342: -623.3911959624477 -651.0503937248988 27.659197762451125
2343: -623.3911956576693 -651.0415404402293 27.650344782559962
2344: -623.391195344391 -651.032739575243 27.64154423085203
2345: -623.3911950227678 -651.0239965980358 27.632801575268044
2346: -623.3911946929857 -651.0153170873057 27.624122394320054
2347: -623.3911943552611 -651.0067067291744 27.61551237391337
2348: -623.391194009839 -650.9981713135597 27.606977303720754
2349: -623.3911936569956 -650.9897167301018 27.5985230731062
2350: -623.391193297037 -650.9813489636336 27.590155666596566
2351: -623.3911929303001 -650.9730740892015 27.58188115890136
2352: -623.391192557152 -650.9648982666331 27.573705709481143
2353: -623.391192177989 -650.956827734657 27.56563555666808
2354: -623.3911917932379 -650.9488688045803 27.557677011342463
2355: -623.3911914033544 -650.9410278535252 27.54983645017085
2356: -623.3911910088219 -650.9333113172355 27.542120308413537
2357: -623.3911906101534 -650.9257256824633 27.53453507230989
2358: -623.3911902078862 -650.9182774789383 27.527087271052086
2359: -623.3911898025879 -650.9109732709475 27.519783468359556
2360: -623.3911893948468 -650.9038196485142 27.51263025366733
2361: -623.3911889852793 -650.8968232182234 27.505634232944114
2362: -623.3911885745221 -650.8899905936785 27.498802019156432
2363: -623.3911881632351 -650.8833283856326 27.49214022239741
2364: -623.391187752098 -650.8768431917982 27.485655439700242
2365: -623.391187341809 -650.8705415863664 27.479354244557396
2366: -623.3911869330835 -650.8644301092523 27.47324317616883
2367: -623.3911865266522 -650.8585152550953 27.467328728443086
2368: -623.3911861232605 -650.8528034620375 27.461617338777092
2369: -623.3911857236659 -650.8473011003073 27.456115376641428
2370: -623.3911853286319 -650.842014460631 27.450829131999193
2371: -623.3911849389355 -650.8369497425231 27.445764803587593
2372: -623.3911845553561 -650.8321130424484 27.44092848709237
2373: -623.3911841786771 -650.8275103419237 27.436326163246633
2374: -623.3911838096844 -650.8231474955699 27.431963685885425
2375: -623.3911834491629 -650.8190302191523 27.42784676998935
2376: -623.3911830978943 -650.8151640776447 27.423980979750354
2377: -623.3911827566561 -650.8115544733492 27.420371716693175
2378: -623.3911824262152 -650.8082066341026 27.417024207887437
2379: -623.3911821073333 -650.8051256016171 27.413943494283743
2380: -623.3911818007562 -650.8023162199656 27.41113441920952
2381: -623.3911815072174 -650.7997831242755 27.408601617057982
2382: -623.3911812274323 -650.7975307296377 27.406349502205444
2383: -623.3911809620986 -650.7955632202892 27.404382258190545
2384: -623.3911807118926 -650.7938845390818 27.4027038271892
2385: -623.3911804774668 -650.7924983772849 27.40131789981811
2386: -623.3911802594477 -650.7914081647472 27.400227905299545
2387: -623.3911800584357 -650.7906170604539 27.399437002018185
2388: -623.3911798750022 -650.7901279435033 27.398948068501102
2389: -623.3911797096853 -650.7899434045352 27.398763694849915
2390: -623.3911795629917 -650.7900657376448 27.39888617465301
2391: -623.3911794353922 -650.790496932797 27.399317497404773
2392: -623.3911793273223 -650.7912386687792 27.40005934145692
2393: -623.3911792391795 -650.7922923067049 27.401113067525483
2394: -623.3911791713208 -650.7936588840957 27.40247971277493
2395: -623.3911791240656 -650.7953391095658 27.404159985500186
2396: -623.3911790976894 -650.7973333581133 27.40615426042389
2397: -623.3911790924262 -650.7996416670517 27.408462574625432
2398: -623.3911791084658 -650.8022637325815 27.411084624115677
2399: -623.3911791459567 -650.805198907026 27.414019761069277
2400: -623.3911792050015 -650.808446196726 27.41726699172442
2401: -623.3911792856574 -650.8120042606149 27.420824974957547
2402: -623.3911793879373 -650.8158714094754 27.42469202153809
2403: -623.3911795118098 -650.8200456058764 27.428866094066613
2404: -623.3911796571991 -650.824524464796 27.433344807596853
2405: -623.3911798239826 -650.8293052549228 27.43812543094018
2406: -623.3911800119953 -650.8343849006442 27.443204888648943
2407: -623.3911802210283 -650.8397599847005 27.448579763672203
2408: -623.3911804508299 -650.8454267515061 27.454246300676235
2409: -623.3911807011056 -650.8513811111247 27.46020041001921
2410: -623.3911809715205 -650.8576186438878 27.46643767236731
2411: -623.3911812616991 -650.8641346056379 27.472953343938745
2412: -623.3911815712281 -650.8709239335863 27.479742362358127
2413: -623.3911818996551 -650.8779812527591 27.48679935310408
2414: -623.3911822464933 -650.8853008830225 27.49411863652929
2415: -623.3911826112203 -650.8928768466521 27.50169423543186
2416: -623.3911829932814 -650.900702876436 27.5095198831545
2417: -623.3911833920909 -650.9087724242778 27.51758903218698
2418: -623.3911838070335 -650.9170786702797 27.52589486324615
2419: -623.3911842374673 -650.9256145322734 27.53443029480608
2420: -623.3911846827235 -650.9343726757737 27.543187993050193
2421: -623.3911851421108 -650.9433455243275 27.552160382216695
2422: -623.3911856149173 -650.9525252702241 27.561339655306785
2423: -623.3911861004102 -650.9619038855358 27.570717785125538
2424: -623.3911865978405 -650.9714731334649 27.580286535624413
2425: -623.3911871064436 -650.9812245799571 27.590037473513558
2426: -623.3911876254414 -650.9911496055543 27.59996198011289
2427: -623.3911881540465 -651.0012394174556 27.610051263409147
2428: -623.3911886914616 -651.01148506175 27.620296370288386
2429: -623.3911892368823 -651.0218774357935 27.63068819891123
2430: -623.3911897895006 -651.0324073007006 27.641217511199997
2431: -623.3911903485053 -651.0430652939122 27.65187494540683
2432: -623.3911909130851 -651.0538419418169 27.66265102873187
2433: -623.3911914824286 -651.0647276723907 27.673536189962178
2434: -623.3911920557284 -651.0757128278303 27.68452077210186
2435: -623.3911926321827 -651.0867876771479 27.69559504496522
2436: -623.3911932109955 -651.0979424287009 27.706749217705376
2437: -623.3911937913797 -651.1091672426318 27.71797345125209
2438: -623.3911943725577 -651.1204522431908 27.72925787063305
2439: -623.3911949537631 -651.1317875309177 27.740592577154576
2440: -623.3911955342438 -651.1431631946623 27.751967660418504
2441: -623.3911961132605 -651.1545693234139 27.76337321015332
2442: -623.3911966900899 -651.1659960179288 27.774799327838895
2443: -623.3911972640257 -651.1774334021312 27.7862361381055
2444: -623.3911978343785 -651.1888716342677 27.797673799889093
2445: -623.3911984004782 -651.2003009178044 27.809102517326206
2446: -623.3911989616747 -651.2117115120476 27.820512550372882
2447: -623.3911995173378 -651.223093742472 27.831894225134203
2448: -623.3912000668574 -651.2344380107486 27.843237943891197
2449: -623.3912006096473 -651.2457348044617 27.85453419481438
2450: -623.3912011451425 -651.2569747064962 27.86577356135365
2451: -623.3912016728007 -651.2681484040968 27.87694673129618
2452: -623.3912021921009 -651.2792466975857 27.88804450548476
2453: -623.3912027025489 -651.2902605087396 27.899057806190747
2454: -623.3912032036714 -651.3011808888078 27.909977685136457
2455: -623.3912036950204 -651.311999026184 27.920795331163568
2456: -623.3912041761693 -651.3227062537142 27.93150207754495
2457: -623.3912046467179 -651.333294055656 27.942089408938088
2458: -623.391205106288 -651.3437540742682 27.952548967980192
2459: -623.3912055545248 -651.3540781160499 27.96287256152502
2460: -623.391205991098 -651.3642581576208 27.97305216652289
2461: -623.3912064156991 -651.3742863512457 27.983079935546606
2462: -623.3912068280424 -651.3841550300081 27.992948201965618
2463: -623.3912072278657 -651.3938567126386 28.002649484772878
2464: -623.3912076149275 -651.4033841079959 28.01217649306846
2465: -623.3912079890073 -651.4127301192125 28.021522130205224
2466: -623.3912083499083 -651.4218878475103 28.030679497602033
2467: -623.3912086974522 -651.4308505956831 28.039641898230855
2468: -623.3912090314819 -651.4396118712658 28.048402839783915
2469: -623.3912093518591 -651.4481653893873 28.056956037528323
2470: -623.3912096584642 -651.4565050753192 28.065295416855076
2471: -623.3912099511986 -651.4646250667287 28.073415115530114
2472: -623.3912102299789 -651.472519715634 28.081309485655073
2473: -623.3912104947407 -651.4801835900864 28.08897309534574
2474: -623.3912107454361 -651.4876114755723 28.096400730136207
2475: -623.3912109820329 -651.4947983761496 28.103587394116648
2476: -623.391211204516 -651.5017395153291 28.110528310813017
2477: -623.3912114128838 -651.5084303367006 28.1172189238168
2478: -623.3912116071509 -651.5148665043238 28.12365489717285
2479: -623.3912117873452 -651.5210439028782 28.129832115533006
2480: -623.3912119535081 -651.5269586375921 28.135746684084037
2481: -623.3912121056939 -651.5326070339507 28.14139492825693
2482: -623.3912122439706 -651.5379856371964 28.146773393225782
2483: -623.3912123684166 -651.5430912116199 28.15187884320319
2484: -623.3912124791229 -651.5479207396627 28.15670826053977
2485: -623.3912125761921 -651.5524714208268 28.161258844634695
2486: -623.3912126597363 -651.5567406704004 28.16552801066399
2487: -623.3912127298787 -651.5607261180121 28.16951338813337
2488: -623.3912127867511 -651.564425606013 28.17321281926187
2489: -623.3912128304967 -651.5678371876992 28.176624357202524
2490: -623.3912128612664 -651.570959125372 28.17974626410572
2491: -623.39121287922 -651.5737898882516 28.18257700903157
2492: -623.3912128845263 -651.5763281502421 28.185115265715844
2493: -623.3912128773622 -651.578572787558 28.187359910195696
2494: -623.3912128579108 -651.5805228762101 28.189310018299388
2495: -623.3912128263651 -651.5821776893706 28.19096486300558
2496: -623.3912127829236 -651.5835366945998 28.19232391167626
2497: -623.3912127277919 -651.5845995509602 28.19338682316831
2498: -623.3912126611818 -651.5853661060097 28.19415344482781
2499: -623.3912125833141 -651.5858363926853 28.194623809371205
2500: -623.3912124944117 -651.5860106260694 28.194798131657816
2501: -623.3912123947073 -651.5858892000646 28.194676805357286
2502: -623.3912122844362 -651.5854726839523 28.19426039951608
2503: -623.3912121638408 -651.5847618188676 28.193549655026747
2504: -623.3912120331687 -651.5837575141727 28.192545481004043
2505: -623.3912118926715 -651.5824608437428 28.19124895107121
2506: -623.3912117426066 -651.5808730421671 28.18966129956048
2507: -623.3912115832351 -651.5789955008667 28.18778391763154
2508: -623.3912114148231 -651.5768297641348 28.185618349311664
2509: -623.391211237641 -651.574377525102 28.183166287461084
2510: -623.3912110519616 -651.5716406216295 28.180429569667957
2511: -623.3912108580622 -651.5686210321387 28.17741017407647
2512: -623.3912106562237 -651.5653208713759 28.174110215152112
2513: -623.3912104467296 -651.561742386118 28.170531939388393
2514: -623.3912102298668 -651.5578879508258 28.166677720959008
2515: -623.3912100059239 -651.5537600632437 28.16255005731981
2516: -623.3912097751922 -651.5493613399573 28.15815156476505
2517: -623.3912095379658 -651.5446945119081 28.153484973942373
2518: -623.3912092945385 -651.5397624198697 28.14855312533124
2519: -623.3912090452071 -651.5345680098967 28.14335896468959
2520: -623.3912087902692 -651.5291143287428 28.137905538473646
2521: -623.3912085300221 -651.523404519258 28.132195989235804
2522: -623.3912082647655 -651.5174418157718 28.126233551006244
2523: -623.3912079947971 -651.5112295394599 28.12002154466282
2524: -623.3912077204155 -651.5047710937109 28.113563373295367
2525: -623.3912074419178 -651.4980699594873 28.106862517569496
2526: -623.3912071596018 -651.4911296906976 28.099922531095775
2527: -623.3912068737619 -651.4839539095718 28.092747035809886
2528: -623.3912065846908 -651.4765463020605 28.08533971736956
2529: -623.3912062926811 -651.4689106132554 28.077704320574316
2530: -623.3912059980211 -651.4610506428347 28.069844644813703
2531: -623.3912057009962 -651.4529702405465 28.061764539550236
2532: -623.3912054018899 -651.4446733017327 28.053467899842786
2533: -623.3912051009801 -651.4361637628967 28.044958661916674
2534: -623.3912047985422 -651.4274455973283 28.036240798786178
2535: -623.3912044948463 -651.4185228107818 28.02731831593555
2536: -623.3912041901584 -651.4093994372228 28.01819524706437
2537: -623.3912038847377 -651.4000795346408 28.008875649903132
2538: -623.3912035788413 -651.3905671809458 27.999363602104474
2539: -623.3912032727159 -651.3808664699322 27.98966319721634
2540: -623.391202966606 -651.3709815073476 27.979778540741563
2541: -623.3912026607462 -651.3609164070363 27.969713746290072
2542: -623.3912023553662 -651.3506752871946 27.95947293182839
2543: -623.3912020506887 -651.3402622667202 27.94906021603147
2544: -623.3912017469272 -651.3296814616688 27.938479714741604
2545: -623.3912014442895 -651.3189369818285 27.927735537538997
2546: -623.3912011429729 -651.308032927401 27.916831784428023
2547: -623.3912008431699 -651.2969733858134 27.905772542643536
2548: -623.3912005450605 -651.2857624286411 27.894561883580547
2549: -623.3912002488191 -651.2744041086701 27.883203859850894
2550: -623.3911999546101 -651.2629024570801 27.87170250247001
2551: -623.3911996625883 -651.2512614807648 27.860061818176565
2552: -623.3911993729002 -651.2394851597876 27.848285786887313
2553: -623.3911990856836 -651.2275774449732 27.836378359289615
2554: -623.3911988010658 -651.2155422556386 27.824343454572837
2555: -623.3911985191636 -651.2033834774643 27.812184958300648
2556: -623.3911982400879 -651.1911049605128 27.79990672042498
2557: -623.3911979639362 -651.1787105173785 27.78751255344227
2558: -623.3911976907993 -651.166203921492 27.775006230692604
2559: -623.3911974207577 -651.1535889055592 27.7623914848015
2560: -623.3911971538821 -651.1408691601463 27.749672006264177
2561: -623.3911968902341 -651.1280483324056 27.736851442171396
2562: -623.3911966298662 -651.115130024942 27.723933395075825
2563: -623.391196372822 -651.1021177948198 27.710921421997803
2564: -623.3911961191354 -651.0890151527036 27.697819033568152
2565: -623.3911958688335 -651.0758255621403 27.68462969330675
2566: -623.3911956219322 -651.0625524389659 27.671356817033693
2567: -623.3911953784398 -651.0491991508508 27.658003772410975
2568: -623.3911951383583 -651.0357690169695 27.644573878611286
2569: -623.3911949016791 -651.02226530779 27.631070406110897
2570: -623.3911946683879 -651.0086912449912 27.61749657660321
2571: -623.3911944384616 -650.9950500014904 27.60385556302876
2572: -623.3911942118712 -650.9813447015895 27.590150489718344
2573: -623.3911939885802 -650.9675784212247 27.576384432644524
2574: -623.3911937685453 -650.9537541883227 27.562560419777334
2575: -623.3911935517173 -650.939874983257 27.548681431539805
2576: -623.3911933380417 -650.9259437394 27.534750401358348
2577: -623.3911931274575 -650.9119633437607 27.5207702163032
2578: -623.3911929198989 -650.897936637713 27.506743717814068
2579: -623.3911927152959 -650.8838664178018 27.492673702505886
2580: -623.3911925135715 -650.869755436621 27.478562923049452
2581: -623.3911923146488 -650.8556064037707 27.464414089121917
2582: -623.3911921184427 -650.8414219868646 27.450229868421832
2583: -623.3911919248676 -650.8272048126108 27.436012887743182
2584: -623.391191733834 -650.8129574679378 27.42176573410386
2585: -623.3911915452481 -650.7986825011707 27.407490955922533
2586: -623.3911913590154 -650.7843824232547 27.393191064239275
2587: -623.3911911750392 -650.7700597090135 27.37886853397425
2588: -623.3911909932211 -650.7557167984411 27.364525805219934
2589: -623.3911908134598 -650.7413560980211 27.350165284561257
2590: -623.3911906356541 -650.7269799820731 27.335789346419
2591: -623.3911904597023 -650.7125907941137 27.321400334411408
2592: -623.3911902855018 -650.6981908482312 27.307000562729414
2593: -623.3911901129494 -650.68378243047 27.292592317520672
2594: -623.3911899419426 -650.6693678002204 27.27817785827781
2595: -623.391189772379 -650.6549491916057 27.26375941922678
2596: -623.3911896041574 -650.640528814868 27.249339210710634
2597: -623.3911894371763 -650.6261088577413 27.234919420565042
2598: -623.3911892713367 -650.6116914868178 27.220502215481122
2599: -623.3911891065402 -650.5972788488923 27.206089742352127
2600: -623.3911889426896 -650.5828730722899 27.191684129600297
2601: -623.3911887796916 -650.5684762681716 27.177287488480022
2602: -623.391188617452 -650.5540905318064 27.162901914354375
2603: -623.3911884558821 -650.5397179438238 27.148529487941694
2604: -623.391188294893 -650.5253605714221 27.134172276529114
2605: -623.3911881343988 -650.5110204695488 27.119832335150058
2606: -623.3911879743184 -650.496699682042 27.105511707723586
2607: -623.3911878145708 -650.4824002427229 27.09121242815204
2608: -623.3911876550802 -650.4681241764557 27.07693652137552
2609: -623.3911874957735 -650.4538735001539 27.062686004380396
