Timestep    Total   Potential   Kinetic
54: -3068.402411633735 -3241.6293500376073 173.22693840387228
55: -3068.4024042096457 -3240.889260906996 172.4868566973502
56: -3068.4023965898405 -3240.137815205485 171.73541861564445
57: -3068.4023887721664 -3239.375151459843 170.9727626876764
58: -3068.4023807545486 -3238.6014114756285 170.19903072108005
59: -3068.4023725349625 -3237.8167403616694 169.41436782670712
60: -3068.4023641114604 -3237.0212865535073 168.61892244204662
61: -3068.4023554821692 -3236.215201835645 167.81284635347592
62: -3068.4023466452954 -3235.39864136256 166.9962947172643
63: -3068.402337599123 -3234.5717636783784 166.1694260792555
64: -3068.402328342047 -3233.7347307351884 165.33240239314134
65: -3068.4023188725564 -3232.887707909805 164.48538903724878
66: -3068.4023091892236 -3232.0308640189833 163.62855482975945
67: -3068.402299290742 -3231.1643713330204 162.7620720422785
68: -3068.402289175925 -3230.2884055875948 161.88611641166972
69: -3068.4022788437046 -3229.4031459937814 161.00086715007666
70: -3068.402268293125 -3228.5087752461714 160.10650695304625
71: -3068.4022575233753 -3227.605479529044 159.2032220056685
72: -3068.402246533776 -3226.6934485204333 158.29120198665697
73: -3068.4022353237906 -3225.7728753940714 157.37064007028061
74: -3068.4022238930297 -3224.843956819098 156.4417329260684
75: -3068.402212241266 -3223.906892957473 155.50468071620685
76: -3068.402200368408 -3222.9618874589514 154.55968709054312
77: -3068.4021882745596 -3222.009147453681 153.6069591791217
78: -3068.4021759599686 -3221.048883542139 152.6467075821701
79: -3068.402163425077 -3220.0813097825317 151.67914635745458
80: -3068.402150670494 -3219.1066436754286 150.7044930049346
81: -3068.402137697026 -3218.12510614566 149.72296844863433
82: -3068.4021245056542 -3217.1369215213153 148.73479701566117
83: -3068.402111097574 -3216.142317509869 147.74020641229475
84: -3068.4020974741757 -3215.1415251712588 146.73942769708304
85: -3068.4020836370332 -3214.134778887901 145.73269525086778
86: -3068.402069587965 -3213.1223163316454 144.7202467436805
87: -3068.4020553289874 -3212.10437842743 143.70232309844292
88: -3068.4020408623196 -3211.081209313729 142.67916845140903
89: -3068.4020261904298 -3210.0530562997214 141.6510301092919
90: -3068.402011315997 -3209.0201698190162 140.61815850301926
91: -3068.4019962419293 -3207.9828033799954 139.5808071380663
92: -3068.401980971371 -3206.9412135126863 138.53923254131533
93: -3068.401965507702 -3205.895659712098 137.49369420439658
94: -3068.4019498545376 -3204.846404378008 136.44445452347045
95: -3068.401934015739 -3203.79371275115 135.3917787354112
96: -3068.4019179954103 -3202.737852845769 134.33593485035883
97: -3068.401901797891 -3201.6790953785 133.27719358060926
98: -3068.4018854277847 -3200.6177136936017 132.21582826581704
99: -3068.401868889925 -3199.553983684419 131.15211479449394
100: -3068.4018521894086 -3198.488183711189 130.0863315217801
101: -3068.401835331579 -3197.4205945150634 129.01875918348432
102: -3068.401818322025 -3196.3514991284087 127.94968080638357
103: -3068.401801166592 -3195.281182781375 126.87938161478259
104: -3068.4017838713694 -3194.209932804707 125.80814893333742
105: -3068.401766442704 -3193.13803852886 124.73627208615629
106: -3068.4017488871787 -3192.0657911793687 123.66404229219005
107: -3068.4017312116407 -3190.9934837685787 122.59175255693789
108: -3068.401713423156 -3189.9214109836507 121.51969756049482
109: -3068.4016955290554 -3188.8498690710303 120.44817354197474
110: -3068.401677536899 -3187.7791557172504 119.3774781803511
111: -3068.4016594544873 -3186.7095699262477 118.30791047176047
112: -3068.4016412898536 -3185.6414118931766 117.23977060332284
113: -3068.4016230512407 -3184.574982874779 116.17335982353826
114: -3068.40160474715 -3183.510585056476 115.10898030932589
115: -3068.401586386269 -3182.4485214160463 114.04693502977729
116: -3068.401567977523 -3181.389095584228 112.98752760670507
117: -3068.401549530023 -3180.332611702094 111.93106217207055
118: -3068.4015310531036 -3179.279374275489 110.87784322238535
119: -3068.401512556266 -3178.22968802645 109.82817547018405
120: -3068.401494049226 -3177.1838577419003 108.78236369267434
121: -3068.4014755418616 -3176.142188119539 107.74071257767733
122: -3068.4014570442314 -3175.104983611208 106.70352656697659
123: -3068.401438566551 -3174.072548263752 105.67110969720146
124: -3068.401420119189 -3173.0451855575634 104.64376543837433
125: -3068.4014017126647 -3172.0231982429273 103.62179653026249
126: -3068.4013833576273 -3171.0068881743036 102.6055048166762
127: -3068.4013650648544 -3169.996556142719 101.5951910778646
128: -3068.4013468452326 -3168.992501706396 100.59115486116332
129: -3068.4013287097664 -3167.995023019822 99.59369431005564
130: -3068.401310669522 -3167.004416661337 98.60310599181507
131: -3068.4012927356744 -3166.0209774595746 97.61968472390046
132: -3068.4012749194553 -3165.0449983187345 96.64372339927915
133: -3068.401257232155 -3164.076770043018 95.67551281086297
134: -3068.401239685112 -3163.116581160352 94.7153414752398
135: -3068.4012222896886 -3162.164717745584 93.76349545589534
136: -3068.401205057258 -3161.221463243372 92.82025818611437
137: -3068.401187999218 -3160.2870982909826 91.8859102917644
138: -3068.401171126949 -3159.3619005411083 90.96072941415943
139: -3068.401154451799 -3158.4461444850094 90.04499003321034
140: -3068.4011379850945 -3157.5401012761627 89.13896329106815
141: -3068.4011217381067 -3156.644038554575 88.2429168164685
142: -3068.401105722026 -3155.758220272016 87.35711454998977
143: -3068.4010899479977 -3154.882906518436 86.48181657043835
144: -3068.401074427045 -3154.0183533496156 85.61727892257063
145: -3068.4010591700976 -3153.16481261647 84.76375344637238
146: -3068.401044187974 -3152.3225317960787 83.92148760810453
147: -3068.4010294913314 -3151.4917538246664 83.09072433333472
148: -3068.401015090702 -3150.672716932868 82.27170184216604
149: -3068.401000996432 -3149.8656544833093 81.46465348687757
150: -3068.400987218717 -3149.070794810905 80.669807592188
151: -3068.400973767543 -3148.288361065897 79.88738729835408
152: -3068.4009606526965 -3147.5185710600063 79.11761040730987
153: -3068.4009478837397 -3146.7616371157937 78.3606892320538
154: -3068.40093547002 -3146.017765919505 77.6168304494851
155: -3068.400923420611 -3145.2871583775004 76.88623495688947
156: -3068.4009117443698 -3144.5700094766366 76.16909773226686
157: -3068.400900449846 -3143.8665081485415 75.46560769869524
158: -3068.400889545336 -3143.176837138249 74.775947592913
159: -3068.400879038824 -3142.501172877127 74.1002938383032
160: -3068.4008689379934 -3141.8396853604477 73.43881642245422
161: -3068.40085925023 -3141.1925380296966 72.79167877946664
162: -3068.4008499825686 -3140.559887659737 72.15903767716816
163: -3068.4008411417276 -3139.941884251123 71.5410431093955
164: -3068.4008327340666 -3139.3386709275587 70.93783819349197
165: -3068.4008247655993 -3138.750383838762 70.34955907316271
166: -3068.4008172419794 -3138.1771520688017 69.77633482682238
167: -3068.4008101684803 -3137.619097550046 69.21828738156529
168: -3068.4008035500065 -3137.0763349828785 68.67553143287199
169: -3068.400797391083 -3136.5489717612513 68.14817437016818
170: -3068.400791695822 -3136.037107904156 67.6363162083338
171: -3068.4007864679566 -3135.540835993215 67.14004952525823
172: -3068.4007817108327 -3135.0602411163577 66.65945940552504
173: -3068.400777427345 -3134.595400817646 66.19462339030065
174: -3068.4007736200297 -3134.1463850535238 65.74561143349408
175: -3068.40077029098 -3133.713256155223 65.31248586424306
176: -3068.4007674418804 -3133.2960687976547 64.89530135577414
177: -3068.400765074 -3132.894869974673 64.49410490067305
178: -3068.400763188192 -3132.509698980786 64.1089357925944
179: -3068.4007617848883 -3132.1405873993153 63.73982561442719
180: -3068.400760864104 -3131.7875590970293 63.386798232925095
181: -3068.4007604254284 -3131.4506302252285 63.04986979979987
182: -3068.4007604680414 -3131.1298092273087 62.729048759267265
183: -3068.400760990716 -3130.82509685274 62.42433586202389
184: -3068.4007619917984 -3130.5364861774237 62.1357241856254
185: -3068.4007634692325 -3130.2639626304594 61.86319916122709
186: -3068.400765420555 -3130.007504027192 61.606738606636895
187: -3068.4007678429152 -3129.767080608539 61.366312765623526
188: -3068.400770733045 -3129.542655086459 61.14188435341385
189: -3068.4007740873017 -3129.334182695604 60.933408608302166
190: -3068.400777901654 -3129.141611250943 60.740833349288906
191: -3068.4007821717005 -3128.9648812113564 60.56409903965601
192: -3068.4007868926496 -3128.8039257490273 60.40313885637763
193: -3068.4007920593776 -3128.6586708246373 60.257878765259825
194: -3068.4007976663756 -3128.5290352680677 60.12823760169215
195: -3068.400803707817 -3128.414930864705 60.01412715688833
196: -3068.400810177523 -3128.31626244701 59.91545226948708
197: -3068.400817068982 -3128.232927991358 59.832110922375804
198: -3068.400824375386 -3128.164818719981 59.763994344595325
199: -3068.4008320895905 -3128.1118192077665 59.71098711817584
200: -3068.400840204191 -3128.0738074939427 59.67296728975169
201: -3068.400848711472 -3128.0506551982658 59.649806486793786
202: -3068.4008576034425 -3128.0422276417394 59.6413700382967
203: -3068.400866871854 -3128.0483839716053 59.64751709975146
204: -3068.400876508221 -3128.0689772904516 59.66810078223094
205: -3068.400886503793 -3128.1038547892044 59.70296828541121
206: -3068.400896849613 -3128.152857883963 59.751961034349776
207: -3068.400907536492 -3128.215822356329 59.814914819837135
208: -3068.400918555048 -3128.292578497184 59.89165994213574
209: -3068.4009298957076 -3128.382951253628 59.98202135792042
210: -3068.400941548718 -3128.486760378947 60.085818830228966
211: -3068.4009535041605 -3128.603820585393 60.20286708123226
212: -3068.400965751964 -3128.733941699598 60.33297594763363
213: -3068.400978281922 -3128.8769288204235 60.47595053850157
214: -3068.400991083695 -3129.0325824790407 60.63159139534583
215: -3068.4010041468277 -3129.2006988010694 60.79969465424181
216: -3068.4010174607724 -3129.381069670583 60.98005220981085
217: -3068.4010310148833 -3129.5734828957475 61.172451880864344
218: -3068.401044798436 -3129.7777223759567 61.37667757752085
219: -3068.40105880065 -3129.993568270256 61.59250946960631
220: -3068.401073010683 -3130.2207971668313 61.8197241561483
221: -3068.401087417663 -3130.4591822534417 62.05809483577895
222: -3068.4011020106764 -3130.7084934885393 62.307391477862836
223: -3068.401116778807 -3130.9684977729735 62.56738099416628
224: -3068.401131711123 -3131.238959122015 62.837827410891755
225: -3068.4011467966925 -3131.5196388375916 63.11849204089935
226: -3068.40116202462 -3131.810295680564 63.40913365594395
227: -3068.401177384022 -3132.1106860427803 63.70950865875827
228: -3068.4011928640552 -3132.4205641188714 64.01937125481638
229: -3068.4012084539295 -3132.7396820775452 64.33847362361571
230: -3068.401224142902 -3133.067790232222 64.66656608932009
231: -3068.401239920317 -3133.4046372109274 65.00339729061022
232: -3068.4012557755755 -3133.749970125168 65.34871434959253
233: -3068.4012716981765 -3134.1035347377974 65.7022630396208
234: -3068.4012876777124 -3134.4650756296037 66.06378795189138
235: -3068.401303703869 -3134.834336364546 66.4330326606767
236: -3068.4013197664553 -3135.211059653521 66.8097398870656
237: -3068.4013358553957 -3135.59498751648 67.19365166108459
238: -3068.4013519607365 -3135.9858614428176 67.5845094820812
239: -3068.4013680726653 -3136.383422549916 67.9820544772506
240: -3068.401384181503 -3136.787411739702 68.38602755819858
241: -3068.40140027771 -3137.1975698531405 68.79616957543048
242: -3068.401416351925 -3137.613637822596 69.21222147067117
243: -3068.4014323949154 -3138.035356821831 69.63392442691568
244: -3068.4014483976252 -3138.462468413749 70.06102001612382
245: -3068.4014643511637 -3138.894714695635 70.4932503444713
246: -3068.40148024682 -3139.331838441899 70.93035819507902
247: -3068.4014960760514 -3139.7735832441963 71.37208716814469
248: -3068.401511830497 -3140.219693648903 71.81818181840634
249: -3068.4015275019833 -3140.6699152918577 72.26838778987451
250: -3068.4015430825334 -3141.123995030304 72.72245194777028
251: -3068.4015585643465 -3141.581681071963 73.1801225076166
252: -3068.4015739398246 -3142.042723101256 73.64114916143116
253: -3068.401589201556 -3142.506872402529 74.10528320097339
254: -3068.401604342342 -3142.97388198035 74.57227763800799
255: -3068.4016193551815 -3143.443506676726 75.04188732154466
256: -3068.401634233261 -3143.9155032852836 75.51386905202253
257: -3068.4016489699807 -3144.389630662394 75.98798169241361
258: -3068.401663558942 -3144.8656498351584 76.46398627621646
259: -3068.4016779939616 -3145.3433241062867 76.94164611232506
260: -3068.4016922690435 -3145.822419155797 77.42072688675351
261: -3068.4017063784095 -3146.302703139615 77.90099676120562
262: -3068.4017203164767 -3146.7839467849576 78.38222646848098
263: -3068.401734077878 -3147.265923482589 78.86418940471147
264: -3068.4017476574472 -3147.7484093758753 79.34666171842831
265: -3068.4017610502233 -3148.231183446682 79.8294223964586
266: -3068.401774251438 -3148.714027598098 80.31225334665972
267: -3068.4017872565455 -3149.196726734042 80.79493947749623
268: -3068.401800061183 -3149.679068835655 81.27726877447206
269: -3068.4018126611977 -3150.1608450346275 81.75903237342996
270: -3068.401825052631 -3150.641849683366 82.24002463073509
271: -3068.4018372317178 -3151.12188042208 82.72004319036186
272: -3068.4018491948996 -3151.600738242803 83.19888904790314
273: -3068.4018609387977 -3152.0782275503243 83.67636661152666
274: -3068.401872460233 -3152.5541562201356 84.15228375990259
275: -3068.401883756208 -3153.028335653338 84.62645189713034
276: -3068.4018948239222 -3153.500580828614 85.09868600469206
277: -3068.4019056607513 -3153.9707103512173 85.56880469046618
278: -3068.40191626425 -3154.4385464990787 86.03663023482893
279: -3068.401926632157 -3154.90391526604 86.50198863388289
280: -3068.401936762387 -3155.3666464022285 86.9647096398418
281: -3068.4019466530385 -3155.8265734516517 87.42462679861337
282: -3068.4019563023585 -3156.2835337869715 87.881577484613
283: -3068.4019657087906 -3156.73736864164 88.33540293284942
284: -3068.4019748709093 -3157.18792313923 88.78594826832071
285: -3068.401983787489 -3157.63504632025 89.23306253276081
286: -3068.4019924574422 -3158.078591166219 89.67659870877714
287: -3068.402000879835 -3158.5184146212564 90.11641374142133
288: -3068.402009053903 -3158.9543776111373 90.55236855723437
289: -3068.4020169790256 -3159.386345059835 90.98432808080943
290: -3068.402024654729 -3159.8141859036427 91.41216124891407
291: -3068.4020320806844 -3160.2377731029 91.83574102221577
292: -3068.402039256713 -3160.6569836513677 92.25494439465464
293: -3068.4020461827613 -3161.0716985832664 92.66965240050521
294: -3068.4020528589203 -3161.481802978092 93.07975011917185
295: -3068.402059285412 -3161.8871859631745 93.48512667776224
296: -3068.4020654626 -3162.287740714081 93.88567525148073
297: -3068.402071390959 -3162.683364452846 94.28129306188707
298: -3068.4020770710927 -3163.073958444155 94.6718813730623
299: -3068.4020825037355 -3163.4594279894623 95.05734548572666
300: -3068.402087689728 -3163.8396824190786 95.43759472935064
301: -3068.402092630039 -3164.214635082344 95.81254245230484
302: -3068.402097325736 -3164.584203335825 96.18210601008877
303: -3068.402101778011 -3164.9483085296933 96.54620675168222
304: -3068.4021059881597 -3165.3068759922203 96.9047700040606
305: -3068.4021099575775 -3165.6598350124946 97.25772505491705
306: -3068.402113687767 -3166.007118821398 97.60500513363114
307: -3068.4021171803274 -3166.3486645708545 97.94654739052693
308: -3068.4021204369583 -3166.6844133114173 98.28229287445916
309: -3068.4021234594447 -3167.0143099682155 98.61218650877058
310: -3068.402126249683 -3167.338303315339 98.93617706565617
311: -3068.4021288096333 -3167.656345948612 99.25421713897875
312: -3068.4021311413626 -3167.968394256933 99.56626311557055
313: -3068.4021332470165 -3168.2744083920793 99.87227514506294
314: -3068.402135128816 -3168.574352237098 100.17221710828184
315: -3068.4021367890673 -3168.868193373312 100.46605658424482
316: -3068.4021382301594 -3169.1559030459593 100.75376481580001
317: -3068.4021394545402 -3169.4374561284844 101.03531667394437
318: -3068.4021404647387 -3169.712831085595 101.31069062085638
319: -3068.4021412633624 -3169.982009935043 101.57986867168084
320: -3068.402141853081 -3170.244978208185 101.8428363551036
321: -3068.402142236614 -3170.5017249093644 102.09958267275016
322: -3068.4021424167713 -3170.752242474216 102.35010005744465
323: -3068.4021423963986 -3170.996526726766 102.59438433036766
324: -3068.402142178423 -3171.2345768355667 102.83243465714368
325: -3068.4021417658078 -3171.466395268704 103.06425350289653
326: -3068.4021411615877 -3171.691987747896 103.28984658630816
327: -3068.4021403688394 -3171.9113632015537 103.50922283271422
328: -3068.4021393906937 -3172.1245337169657 103.72239432627197
329: -3068.4021382303254 -3172.3315144915605 103.92937626123515
330: -3068.4021368909657 -3172.532323783337 104.13018689237097
331: -3068.4021353758703 -3172.7269828604226 104.32484748455236
332: -3068.4021336883598 -3172.9155159499223 104.51338226156244
333: -3068.4021318317746 -3173.0979501859174 104.69581835414301
334: -3068.4021298095145 -3173.274315556837 104.87218574732243
335: -3068.4021276249778 -3173.444644852037 105.04251722705938
336: -3068.4021252816387 -3173.6089736078725 105.20684832623355
337: -3068.402122782978 -3173.767340052998 105.36521727001978
338: -3068.4021201325068 -3173.919785053186 105.51766492067924
339: -3068.40211733377 -3174.0663520555745 105.66423472180436
340: -3068.402114390336 -3174.207087032384 105.80497264204809
341: -3068.402111305784 -3174.34203842416 105.9399271183759
342: -3068.402108083734 -3174.471257082607 106.06914899887252
343: -3068.402104727806 -3174.594796212946 106.1926914851403
344: -3068.4021012416474 -3174.712711315969 106.3106100743218
345: -3068.402097628914 -3174.825060129697 106.42296250078303
346: -3068.4020938932713 -3174.931902570762 106.52980867749066
347: -3068.402090038414 -3175.0333006755336 106.63121063711982
348: -3068.402086068012 -3175.129318540937 106.7272324729252
349: -3068.402081985771 -3175.220022265183 106.81794027941196
350: -3068.402077795377 -3175.3054798882167 106.9034020928396
351: -3068.4020735005347 -3175.38576133213 106.98368783159543
352: -3068.402069104933 -3175.460938341403 107.0588692364701
353: -3068.4020646122754 -3175.531084423147 107.12901981087161
354: -3068.402060026241 -3175.5962747872504 107.19421476100928
355: -3068.402055350523 -3175.65658628661 107.25453093608716
356: -3068.4020505887843 -3175.712097357318 107.31004676853364
357: -3068.402045744688 -3175.7628879589956 107.36084221430741
358: -3068.402040821883 -3175.8090395151926 107.40699869330969
359: -3068.4020358240086 -3175.850634853946 107.44859902993717
360: -3068.40203075467 -3175.8877581484767 107.48572739380677
361: -3068.402025617471 -3175.9204948581596 107.51846924068883
362: -3068.4020204159883 -3175.9489316696627 107.54691125367428
363: -3068.4020151537666 -3175.973156438379 107.57114128461284
364: -3068.402009834347 -3175.9932581301987 107.59124829585132
365: -3068.402004461216 -3176.009326763517 107.60732230230076
366: -3068.401999037862 -3176.021453351727 107.61945431386482
367: -3068.401993567714 -3176.02972984597 107.62773627825625
368: -3068.4019880541923 -3176.0342490784237 107.63226102423127
369: -3068.401982500673 -3176.035104705942 107.63312220526885
370: -3068.401976910499 -3176.032391154221 107.63041424372197
371: -3068.4019712869754 -3176.026203562441 107.62423227546576
372: -3068.401965633376 -3176.016637728445 107.61467209506894
373: -3068.4019599529274 -3176.0037900544394 107.60183010151181
374: -3068.4019542488163 -3175.9877574932907 107.58580324447433
375: -3068.401948524195 -3175.9686374954103 107.56668897121524
376: -3068.4019427821704 -3175.9465279562355 107.54458517406506
377: -3068.401937025802 -3175.9215271643534 107.51959013855154
378: -3068.401931258101 -3175.8937337502775 107.4918024921767
379: -3068.40192548204 -3175.8632466359018 107.46132115386193
380: -3068.401919700543 -3175.8301649846244 107.42824528408117
381: -3068.4019139164907 -3175.794588152183 107.39267423569264
382: -3068.4019081327065 -3175.756615638193 107.35470750548657
383: -3068.4019023519622 -3175.7163470384226 107.31444468646012
384: -3068.4018965770047 -3175.6738819978364 107.27198542083192
385: -3068.4018908105 -3175.629320164305 107.22742935380526
386: -3068.4018850550783 -3175.5827611431678 107.18087608808936
387: -3068.4018793133296 -3175.534304452518 107.13242513918843
388: -3068.4018735877735 -3175.484049479235 107.08217589146165
389: -3068.401867880887 -3175.432095435847 107.03022755495992
390: -3068.401862195104 -3175.3785413181504 106.97667912304647
391: -3068.401856532796 -3175.3234858635965 106.92162933080051
392: -3068.4018508962945 -3175.267027510501 106.86517661420643
393: -3068.4018452878663 -3175.209264357996 106.80741907012974
394: -3068.401839709749 -3175.1502941268263 106.74845441707751
395: -3068.4018341641095 -3175.0902141208535 106.68837995674382
396: -3068.401828653076 -3175.029121189409 106.62729253633346
397: -3068.4018231787313 -3174.967111690395 106.56528851166391
398: -3068.4018177430944 -3174.9042814541326 106.50246371103805
399: -3068.40181234816 -3174.840725748041 106.4389133998812
400: -3068.401806995858 -3174.7765392419974 106.37473224613957
401: -3068.401801688072 -3174.711815974499 106.31001428642725
402: -3068.4017964266427 -3174.6466493195603 106.24485289291752
403: -3068.401791213377 -3174.581131954343 106.17934074096642
404: -3068.4017860500207 -3174.5153558274833 106.11356977746259
405: -3068.401780938288 -3174.4494121281764 106.04763118988848
406: -3068.4017758798473 -3174.383391255933 105.9816153760859
407: -3068.4017708763195 -3174.317382791034 105.91561191471453
408: -3068.401765929293 -3174.2514754656813 105.84970953638827
409: -3068.4017610403157 -3174.1857571357996 105.78399609548376
410: -3068.401756210886 -3174.1203147534884 105.71855854260245
411: -3068.401751442489 -3174.05523434017 105.65348289768096
412: -3068.4017467365434 -3173.9906009602746 105.58885422373125
413: -3068.4017420944465 -3173.9264986956505 105.52475660120379
414: -3068.4017375175613 -3173.8630106205196 105.46127310295822
415: -3068.4017330072106 -3173.8002187770435 105.39848576983276
416: -3068.4017285646873 -3173.7382041514843 105.33647558679709
417: -3068.401724191258 -3173.6770466509397 105.27532245968179
418: -3068.401719888134 -3173.616825080605 105.21510519247101
419: -3068.401715656532 -3173.5576171216794 105.1559014651476
420: -3068.4017114976027 -3173.4994993096857 105.09778781208276
421: -3068.4017074124886 -3173.4425470134483 105.04083960095959
422: -3068.4017034022872 -3173.38683441451 104.98513101222258
423: -3068.4016994680856 -3173.332434487129 104.9307350190435
424: -3068.401695610927 -3173.2794189787264 104.87772336779939
425: -3068.401691831826 -3173.2278583908783 104.82616655905204
426: -3068.4016881317925 -3173.17782196082 104.7761338290276
427: -3068.401684511779 -3173.129377643365 104.72769313158598
428: -3068.4016809727236 -3173.082592093406 104.68091112068247
429: -3068.4016775155474 -3173.037530648858 104.63585313331077
430: -3068.4016741411274 -3172.9942573140597 104.59258317293236
431: -3068.401670850323 -3172.9528347437063 104.55116389338302
432: -3068.401667643972 -3172.913324227235 104.51165658326337
433: -3068.401664522876 -3172.8757856736825 104.4741211508063
434: -3068.401661487809 -3172.840277597037 104.43861610922805
435: -3068.4016585395343 -3172.806857102095 104.40519856256061
436: -3068.4016556787697 -3172.775579870739 104.37392419196941
437: -3068.401652906207 -3172.7465001487676 104.34484724256077
438: -3068.4016502225213 -3172.7196707332023 104.31802051068092
439: -3068.4016476283496 -3172.6951429600617 104.29349533171201
440: -3068.4016451243165 -3172.6729666926894 104.27132156837293
441: -3068.4016427109937 -3172.65319031052 104.2515475995264
442: -3068.4016403889386 -3172.635860698442 104.23422030950321
443: -3068.4016381586753 -3172.621023236624 104.21938507794876
444: -3068.401636020697 -3172.6087217908953 104.20708577019822
445: -3068.4016339754717 -3172.598998703664 104.19736472819253
446: -3068.401632023418 -3172.5918947853575 104.19026276193918
447: -3068.401630164946 -3172.587449306473 104.18581914152728
448: -3068.4016284004124 -3172.585699990121 104.18407158970886
449: -3068.401626730151 -3172.5866830052023 104.18505627505132
450: -3068.401625154461 -3172.590432960133 104.1888078056722
451: -3068.4016236736056 -3172.5969828971715 104.19535922356573
452: -3068.40162228781 -3172.606364287337 104.20474199952717
453: -3068.401620997261 -3172.61860702595 104.21698602868898
454: -3068.401619802116 -3172.633739428788 104.2321196266719
455: -3068.4016187024945 -3172.651788228856 104.2501695263614
456: -3068.4016176984665 -3172.672778573787 104.27116087532049
457: -3068.4016167900786 -3172.69673402392 104.29511723384101
458: -3068.4016159773373 -3172.7236765509806 104.32206057364348
459: -3068.401615260187 -3172.7536265374197 104.3520112772326
460: -3068.4016146385625 -3172.786602776475 104.38498813791257
461: -3068.4016141123416 -3172.82262247281 104.42100836046866
462: -3068.4016136813707 -3172.8617012438885 104.46008756251798
463: -3068.40161334544 -3172.9038531219758 104.50223977653542
464: -3068.4016131043322 -3172.9490905568887 104.54747745255645
465: -3068.401612957743 -3172.997424419301 104.59581146155772
466: -3068.4016129053575 -3173.048864004876 104.64725109951877
467: -3068.4016129468205 -3173.1034170389844 104.70180409216405
468: -3068.4016130817226 -3173.161089682107 104.7594766003846
469: -3068.4016133096166 -3173.221886535954 104.82027322633735
470: -3068.401613630026 -3173.2858106502467 104.8841970202205
471: -3068.401614042424 -3173.352863530143 104.9512494877191
472: -3068.4016145462438 -3173.4230451443636 105.02143059811972
473: -3068.401615140875 -3173.49635393396 105.09473879308509
474: -3068.401615825696 -3173.572786821779 105.17117099608325
475: -3068.4016165999947 -3173.652339222459 105.25072262246448
476: -3068.4016174630724 -3173.7350050532486 105.33338759017613
477: -3068.4016184141697 -3173.8207767452755 105.4191583311057
478: -3068.4016194524875 -3173.9096452555304 105.50802580304303
479: -3068.4016205772054 -3174.001600079453 105.5999795022476
480: -3068.4016217874528 -3174.0966292640646 105.69500747661165
